participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-005	40	Fast	77	5672894	5672843	5	5	1111100
sub-005	40	Fast	78	9540138	5236987	0	0	0
sub-005	40	Fast	79	8021746	8071246	2	5	1101011
sub-005	40	Fast	80	3847620	3652148	1	1	1000000
sub-005	40	Fast	81	3745802	3742806	3	5	1110110
sub-005	40	Fast	82	3472015	7342846	0	1	1000
sub-005	40	Fast	83	857294	5748632	0	0	0
sub-005	40	Fast	84	2356197	3957162	0	2	10100
sub-005	40	Fast	85	6207481	6247084	2	4	1101010
sub-005	40	Fast	86	1673298	5632419	0	1	100000
sub-005	40	Fast	87	7982453	4698532	0	0	0
sub-005	40	Fast	88	4169328	4169523	4	5	1111010
sub-005	40	Fast	89	1480693	1480692	6	6	1111110
sub-005	40	Fast	90	741582	651236	1	2	1001000
sub-005	40	Fast	91	9520836	9520834	6	6	1111110
sub-005	40	Fast	92	4732950	4795026	2	2	1100000
sub-005	40	Fast	93	8961305	8763258	1	2	1010000
sub-005	40	Fast	94	6207395	9865234	0	0	0
sub-005	40	Fast	95	2307645	2705698	1	3	1010100
sub-005	40	Fast	96	1054368	9841596	0	0	0
sub-005	40	Fast	97	3627480	3627896	4	4	1111000
sub-005	40	Fast	98	6219057	8251905	0	1	100000
sub-005	40	Fast	99	2807154	2807653	4	5	1111010
sub-005	40	Fast	100	6185230	6185324	4	4	1111000
sub-005	60	Fast+delay	101	6487502	6487152	4	5	1111001
sub-005	60	Fast+delay	102	3564982	3564986	6	6	1111110
sub-005	60	Fast+delay	103	9081562	9081564	6	6	1111110
sub-005	60	Fast+delay	104	2153860	2156384	3	3	1110000
sub-005	60	Fast+delay	105	7048329	7048329	7	7	1111111
sub-005	60	Fast+delay	106	6905432	6985742	2	4	1101001
sub-005	60	Fast+delay	107	3584129	3584129	7	7	1111111
sub-005	60	Fast+delay	108	8931750	8931756	6	6	1111110
sub-005	60	Fast+delay	109	5089637	5089632	6	6	1111110
sub-005	60	Fast+delay	110	143627	143659	5	5	1111100
sub-005	60	Fast+delay	111	5389614	5389642	5	5	1111100
sub-005	60	Fast+delay	112	7903286	7903569	4	4	1111000
sub-005	60	Fast+delay	113	4530967	4530695	4	4	1111000
sub-005	60	Fast+delay	114	3195024	3185093	2	4	1101100
sub-005	60	Fast+delay	115	2405391	2405391	7	7	1111111
sub-005	60	Fast+delay	116	1783409	3569824	0	0	0
sub-005	60	Fast+delay	117	6753894	6783985	2	3	1101000
sub-005	60	Fast+delay	118	2401537	2493587	2	4	1100101
sub-005	60	Fast+delay	119	5647183	5647265	4	4	1111000
sub-005	60	Fast+delay	120	6081539	6081256	4	4	1111000
sub-005	60	Fast+delay	121	8514923	8514632	4	4	1111000
sub-005	60	Fast+delay	122	2964378	2964532	4	4	1111000
sub-005	60	Fast+delay	123	8305964	8305698	4	4	1111000
sub-005	60	Fast+delay	124	8374650	9845632	0	1	100
sub-005	60	Fast+delay	125	9205371	9205688	4	4	1111000
sub-005	60	Fast+delay	126	4758932	4758362	4	5	1111001
sub-005	60	Fast+delay	127	2540967	2540965	6	6	1111110
sub-005	60	Fast+delay	128	1963504	1963504	7	7	1111111
sub-005	60	Fast+delay	129	4026935	4026935	7	7	1111111
sub-005	60	Fast+delay	130	7928536	7928536	7	7	1111111
sub-005	60	Fast+delay	131	513298	512398	3	5	1110011
sub-005	60	Fast+delay	132	5830914	5803698	2	2	1100000
sub-005	60	Fast+delay	133	2096817	2096352	4	4	1111000
sub-005	60	Fast+delay	134	6290458	6290586	4	4	1111000
sub-005	60	Fast+delay	135	4210769	4210768	6	6	1111110
sub-005	60	Fast+delay	136	3182750	3182569	4	4	1111000
sub-005	60	Fast+delay	137	2853496	2853469	5	5	1111100
sub-005	60	Fast+delay	138	3548790	3569890	2	4	1100011
sub-005	60	Fast+delay	139	4692537	8963521	0	1	100
sub-005	60	Fast+delay	140	4615293	4615069	4	4	1111000
sub-005	60	Fast+delay	141	3749150	3749658	4	5	1111010
sub-005	60	Fast+delay	142	1236570	1236985	4	4	1111000
sub-005	60	Fast+delay	143	1289306	1289632	4	4	1111000
sub-005	60	Fast+delay	144	6387590	6387524	5	5	1111100
sub-005	60	Fast+delay	145	1280746	1280468	4	4	1111000
sub-005	60	Fast+delay	146	6278031	6278654	4	4	1111000
sub-005	60	Fast+delay	147	7284360	7284395	5	5	1111100
sub-005	60	Fast+delay	148	6029347	6029286	4	4	1111000
sub-005	60	Fast+delay	149	1729630	1729318	4	4	1111000
sub-005	60	Fast+delay	150	2910537	5210971	0	2	11000
sub-005	100	Slow	151	421568	421856	4	4	1111000
sub-005	100	Slow	152	3401275	3401286	5	5	1111100
sub-005	100	Slow	153	5486391	5486279	4	4	1111000
sub-005	100	Slow	154	5041786	5041963	4	4	1111000
sub-005	100	Slow	155	9873564	5873269	0	4	111010
sub-005	100	Slow	156	8962305	8962305	7	7	1111111
sub-005	100	Slow	157	1083672	1083672	7	7	1111111
sub-005	100	Slow	158	4650189	4650189	7	7	1111111
sub-005	100	Slow	159	1037592	1037596	6	6	1111110
sub-005	100	Slow	160	392571	362576	2	5	1101110
sub-005	100	Slow	161	4352017	4352076	5	5	1111100
sub-005	100	Slow	162	8927506	8957028	2	3	1101000
sub-005	100	Slow	163	1754980	1754985	6	6	1111110
sub-005	100	Slow	164	546831	546832	6	6	1111110
sub-005	100	Slow	165	834627	834628	6	6	1111110
sub-005	100	Slow	166	7312495	5698742	0	0	0
sub-005	100	Slow	167	4872953	4872698	4	4	1111000
sub-005	100	Slow	168	6732190	6732195	6	6	1111110
sub-005	100	Slow	169	2497105	2497106	6	6	1111110
sub-005	100	Slow	170	6087915	6087524	4	4	1111000
sub-005	100	Slow	171	3851462	3851486	5	5	1111100
sub-005	100	Slow	172	6894321	6854102	2	3	1101000
sub-005	100	Slow	173	1709825	1709328	4	5	1111010
sub-005	100	Slow	174	2541096	2541096	7	7	1111111
sub-005	100	Slow	175	912678	912659	5	5	1111100
sub-005	100	Slow	176	4507681	4507951	4	5	1111001
sub-005	100	Slow	177	6834279	6834529	4	5	1111001
sub-005	100	Slow	178	3704568	3704568	7	7	1111111
sub-005	100	Slow	179	4160798	4160879	4	4	1111000
sub-005	100	Slow	180	2049815	2049813	6	6	1111110
sub-005	100	Slow	181	934268	924698	2	4	1101001
sub-005	100	Slow	182	2089137	2089135	6	6	1111110
sub-005	100	Slow	183	3824170	8596234	0	0	0
sub-005	100	Slow	184	9360542	9360589	5	5	1111100
sub-005	100	Slow	185	7690183	7690258	4	4	1111000
sub-005	100	Slow	186	6843920	6843276	4	4	1111000
sub-005	100	Slow	187	861734	861852	4	4	1111000
sub-005	100	Slow	188	6371408	6381472	2	4	1101100
sub-005	100	Slow	189	2964705	2964164	4	4	1111000
sub-005	100	Slow	190	5906184	5906872	4	4	1111000
sub-005	100	Slow	191	4197658	4197563	4	4	1111000
sub-005	100	Slow	192	2407183	2407183	7	7	1111111
sub-005	100	Slow	193	4925706	4925706	7	7	1111111
sub-005	100	Slow	194	4517602	4217608	1	5	1011110
sub-005	100	Slow	195	8794106	8794106	7	7	1111111
sub-005	100	Slow	196	8109724	8109725	6	6	1111110
sub-005	100	Slow	197	9341082	9341042	5	6	1111101
sub-005	100	Slow	198	2374651	2374561	4	5	1111001
sub-005	100	Slow	199	5036497	5036492	6	6	1111110
sub-005	100	Slow	200	3604758	3604985	4	4	1111000
