participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-011	100	Slow	159	7489506	7489506	7	7	1111111
sub-011	100	Slow	160	8416902	8416902	7	7	1111111
sub-011	100	Slow	161	256793	256729	5	5	1111100
sub-011	100	Slow	162	9170245	9170245	7	7	1111111
sub-011	100	Slow	163	8457396	8457396	7	7	1111111
sub-011	100	Slow	164	7941526	7945623	3	4	1110010
sub-011	100	Slow	165	6203574	6203579	6	6	1111110
sub-011	100	Slow	166	1053762	1053762	7	7	1111111
sub-011	100	Slow	167	5173204	5173204	7	7	1111111
sub-011	100	Slow	168	6249813	6249817	6	6	1111110
sub-011	100	Slow	169	4196875	4196873	6	6	1111110
sub-011	100	Slow	170	356482	319486	2	4	1100110
sub-011	100	Slow	171	4765123	4375123	1	5	1001111
sub-011	100	Slow	172	9056742	9056742	7	7	1111111
sub-011	100	Slow	173	9625034	9625037	6	6	1111110
sub-011	100	Slow	174	6907312	6907312	7	7	1111111
sub-011	100	Slow	175	2698451	8692451	0	5	110111
sub-011	100	Slow	176	4510972	4510972	7	7	1111111
sub-011	100	Slow	177	4870536	4810536	2	6	1101111
sub-011	100	Slow	178	592416	592416	7	7	1111111
sub-011	100	Slow	179	7302869	7302861	6	6	1111110
sub-011	100	Slow	180	8514960	8715964	1	4	1010110
sub-011	100	Slow	181	2013867	2014863	3	5	1110110
sub-011	100	Slow	182	8412795	8412173	4	4	1111000
sub-011	100	Slow	183	6571908	6571098	4	5	1111001
sub-011	100	Slow	184	5793816	8392716	0	3	10011
sub-011	100	Slow	185	7865032	7865039	6	6	1111110
sub-011	100	Slow	186	8619045	8615043	3	5	1110110
sub-011	100	Slow	187	3092764	3098264	3	5	1110011
sub-011	100	Slow	188	491257	491275	5	5	1111100
sub-011	100	Slow	189	7352084	7358208	3	3	1110000
sub-011	100	Slow	190	8516749	8516143	4	5	1111010
sub-011	100	Slow	191	3564190	7564190	0	6	111111
sub-011	100	Slow	192	8972451	8274193	1	2	1010000
sub-011	100	Slow	193	3702641	3709264	3	3	1110000
sub-011	100	Slow	194	9824367	4329807	0	2	10001
sub-011	100	Slow	195	4761593	4731054	2	3	1101000
sub-011	100	Slow	196	7518402	7518409	6	6	1111110
sub-011	100	Slow	197	2809736	9083764	0	1	100
sub-011	100	Slow	198	6953107	6953104	6	6	1111110
sub-011	100	Slow	199	4206985	4206859	4	4	1111000
sub-011	100	Slow	200	954826	195964	1	1	1000000
