participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-013	40	Fast	1	2574381	2574381	7	7	1111111
sub-013	40	Fast	2	2079648	2079648	7	7	1111111
sub-013	40	Fast	3	3158096	3158096	7	7	1111111
sub-013	40	Fast	4	1706594	1706594	7	7	1111111
sub-013	40	Fast	5	397461	346579	2	2	1100000
sub-013	40	Fast	6	5726839	5726539	4	6	1111011
sub-013	40	Fast	7	9147630	9146539	3	4	1110010
sub-013	40	Fast	8	8567239	8146729	1	2	1000001
sub-013	40	Fast	9	1867204	1867204	7	7	1111111
sub-013	40	Fast	10	4728390	4728390	7	7	1111111
sub-013	40	Fast	11	6947053	6947053	7	7	1111111
sub-013	40	Fast	12	1457836	1457836	7	7	1111111
sub-013	40	Fast	13	6043192	6043192	7	7	1111111
sub-013	40	Fast	14	5291438	5293432	3	5	1110110
sub-013	40	Fast	15	1374269	1374262	6	6	1111110
sub-013	40	Fast	16	2905184	2905184	7	7	1111111
sub-013	40	Fast	17	1267458	1267458	7	7	1111111
sub-013	40	Fast	18	157896	157896	7	7	1111111
sub-013	40	Fast	19	4315079	4395031	2	4	1101100
sub-013	40	Fast	20	8263905	8263905	7	7	1111111
sub-013	40	Fast	21	6150392	8160132	0	3	101001
sub-013	40	Fast	22	7152064	7150616	3	3	1110000
sub-013	40	Fast	23	7693801	7695401	3	5	1110011
sub-013	40	Fast	24	958432	958432	7	7	1111111
sub-013	40	Fast	25	1093254	1094324	3	4	1110001
sub-013	40	Fast	26	7365849	7465649	1	5	1011011
sub-013	40	Fast	27	3758094	3758094	7	7	1111111
sub-013	40	Fast	28	2690134	2690134	7	7	1111111
sub-013	40	Fast	29	9056248	9056248	7	7	1111111
sub-013	40	Fast	30	8701942	9701942	0	6	111111
sub-013	40	Fast	31	6490231	6390241	1	5	1011101
sub-013	40	Fast	32	7048613	7048613	7	7	1111111
sub-013	40	Fast	33	1057643	7056543	0	4	110011
sub-013	40	Fast	34	2679458	2696458	2	5	1100111
sub-013	40	Fast	35	6807593	6807593	7	7	1111111
sub-013	40	Fast	36	8627059	6827059	0	5	11111
sub-013	40	Fast	37	1483027	1483027	7	7	1111111
sub-013	40	Fast	38	8637940	8637940	7	7	1111111
sub-013	40	Fast	39	4108962	4109842	3	4	1110001
sub-013	40	Fast	40	5894206	5946206	1	4	1000111
sub-013	40	Fast	41	8537160	8533160	3	6	1110111
sub-013	40	Fast	42	2340816	2340816	7	7	1111111
sub-013	40	Fast	43	2045167	2045167	7	7	1111111
sub-013	40	Fast	44	3075862	3895862	1	5	1001111
sub-013	40	Fast	45	2540317	2540317	7	7	1111111
sub-013	40	Fast	46	5390812	8340512	0	4	101011
sub-013	40	Fast	47	2318074	2378074	2	6	1101111
sub-013	40	Fast	48	8196054	8156054	2	6	1101111
sub-013	40	Fast	49	1607452	1167042	1	3	1001001
sub-013	40	Fast	50	1450739	1450739	7	7	1111111
sub-013	28	Simultaneous	51	8304916	8304916	7	7	1111111
