participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-006	28	Simultaneous	1	6458012	6458012	7	7	1111111
sub-006	28	Simultaneous	2	4031295	4031295	7	7	1111111
sub-006	28	Simultaneous	3	6089417	6089417	7	7	1111111
sub-006	28	Simultaneous	4	6902451	6902451	7	7	1111111
sub-006	28	Simultaneous	5	917658	917658	7	7	1111111
sub-006	28	Simultaneous	6	5936102	5936102	7	7	1111111
sub-006	28	Simultaneous	7	6410278	6410278	7	7	1111111
sub-006	28	Simultaneous	8	9357620	9356720	3	5	1110011
sub-006	28	Simultaneous	9	7523190	7523190	7	7	1111111
sub-006	28	Simultaneous	10	8072459	8072459	7	7	1111111
sub-006	28	Simultaneous	11	816253	816253	7	7	1111111
sub-006	28	Simultaneous	12	6839017	6839017	7	7	1111111
sub-006	28	Simultaneous	13	2456971	2456971	7	7	1111111
sub-006	28	Simultaneous	14	9518302	9518302	7	7	1111111
sub-006	28	Simultaneous	15	6738125	6738125	7	7	1111111
sub-006	28	Simultaneous	16	5169427	5169427	7	7	1111111
sub-006	28	Simultaneous	17	8709346	8709346	7	7	1111111
sub-006	28	Simultaneous	18	8413520	8413520	7	7	1111111
sub-006	28	Simultaneous	19	3068741	3068741	7	7	1111111
sub-006	28	Simultaneous	20	5684302	5684302	7	7	1111111
sub-006	28	Simultaneous	21	3256794	3256794	7	7	1111111
sub-006	28	Simultaneous	22	6403891	6403891	7	7	1111111
sub-006	28	Simultaneous	23	3270854	3270854	7	7	1111111
sub-006	28	Simultaneous	24	1564093	1564093	7	7	1111111
sub-006	28	Simultaneous	25	6847219	6847219	7	7	1111111
sub-006	28	Simultaneous	26	3685492	3685492	7	7	1111111
sub-006	28	Simultaneous	27	3761024	3761024	7	7	1111111
sub-006	28	Simultaneous	28	5186290	5186290	7	7	1111111
sub-006	28	Simultaneous	29	9321507	9321507	7	7	1111111
sub-006	28	Simultaneous	30	8914065	8914065	7	7	1111111
sub-006	28	Simultaneous	31	6834920	6834920	7	7	1111111
sub-006	28	Simultaneous	32	8519634	8519634	7	7	1111111
sub-006	28	Simultaneous	33	8631472	8631472	7	7	1111111
sub-006	28	Simultaneous	34	8421053	8421053	7	7	1111111
sub-006	28	Simultaneous	35	6074531	6074531	7	7	1111111
sub-006	28	Simultaneous	36	3586074	3586074	7	7	1111111
sub-006	28	Simultaneous	37	3189057	3189057	7	7	1111111
sub-006	28	Simultaneous	38	4956821	4956821	7	7	1111111
sub-006	28	Simultaneous	39	3490158	3490158	7	7	1111111
sub-006	28	Simultaneous	40	1709624	1709624	7	7	1111111
sub-006	28	Simultaneous	41	8743125	8743125	7	7	1111111
sub-006	28	Simultaneous	42	1687402	1687402	7	7	1111111
sub-006	28	Simultaneous	43	6420579	6420579	7	7	1111111
sub-006	28	Simultaneous	44	9760438	9760438	7	7	1111111
sub-006	28	Simultaneous	45	1430285	1430285	7	7	1111111
sub-006	28	Simultaneous	46	4891750	4891750	7	7	1111111
sub-006	28	Simultaneous	47	978261	978261	7	7	1111111
sub-006	28	Simultaneous	48	941827	941727	4	6	1111011
sub-006	28	Simultaneous	49	7130246	7130246	7	7	1111111
sub-006	28	Simultaneous	50	4930175	4930175	7	7	1111111
sub-006	60	Fast+delay	51	8034219	8034219	7	7	1111111
sub-006	60	Fast+delay	52	1974258	1974258	7	7	1111111
sub-006	60	Fast+delay	53	621974	621974	7	7	1111111
sub-006	60	Fast+delay	54	3790512	3790512	7	7	1111111
sub-006	60	Fast+delay	55	6932175	6932075	4	6	1111011
sub-006	60	Fast+delay	56	9728430	9728430	7	7	1111111
sub-006	60	Fast+delay	57	3157942	3157942	7	7	1111111
sub-006	60	Fast+delay	58	1732689	1732689	7	7	1111111
sub-006	60	Fast+delay	59	6184592	6184592	7	7	1111111
sub-006	60	Fast+delay	60	6095438	6095438	7	7	1111111
sub-006	60	Fast+delay	61	7621348	7621348	7	7	1111111
sub-006	60	Fast+delay	62	7835614	7536841	1	2	1010000
sub-006	60	Fast+delay	63	3409652	7409652	0	6	111111
sub-006	60	Fast+delay	64	9430218	9430218	7	7	1111111
sub-006	60	Fast+delay	65	821493	821493	7	7	1111111
sub-006	60	Fast+delay	66	9270415	9270415	7	7	1111111
sub-006	60	Fast+delay	67	3509842	9508742	0	4	110011
sub-006	60	Fast+delay	68	413296	413296	7	7	1111111
sub-006	60	Fast+delay	69	3540187	3540187	7	7	1111111
sub-006	60	Fast+delay	70	8532104	8532104	7	7	1111111
sub-006	60	Fast+delay	71	4159038	4569038	1	5	1001111
sub-006	60	Fast+delay	72	8410526	8410526	7	7	1111111
sub-006	60	Fast+delay	73	2894607	2894607	7	7	1111111
sub-006	60	Fast+delay	74	7341968	7341968	7	7	1111111
sub-006	60	Fast+delay	75	7853690	7853690	7	7	1111111
sub-006	60	Fast+delay	76	7016529	7016529	7	7	1111111
sub-006	60	Fast+delay	77	8024317	7024316	0	5	111110
sub-006	60	Fast+delay	78	9305284	9305284	7	7	1111111
sub-006	60	Fast+delay	79	8219643	8219564	4	4	1111000
sub-006	60	Fast+delay	80	3810296	3810296	7	7	1111111
sub-006	60	Fast+delay	81	3746512	3846512	1	6	1011111
sub-006	60	Fast+delay	82	6134780	6134780	7	7	1111111
sub-006	60	Fast+delay	83	951324	951324	7	7	1111111
sub-006	60	Fast+delay	84	5491307	5491307	7	7	1111111
sub-006	60	Fast+delay	85	2631758	2431758	1	6	1011111
sub-006	60	Fast+delay	86	1705968	1705968	7	7	1111111
sub-006	60	Fast+delay	87	6794305	1792305	0	5	110111
sub-006	60	Fast+delay	88	3547162	3547102	5	6	1111101
sub-006	60	Fast+delay	89	5046923	5046923	7	7	1111111
sub-006	60	Fast+delay	90	9820364	9820364	7	7	1111111
sub-006	60	Fast+delay	91	2609314	2609314	7	7	1111111
sub-006	60	Fast+delay	92	7390485	7390285	4	6	1111011
sub-006	60	Fast+delay	93	9610342	9610342	7	7	1111111
sub-006	60	Fast+delay	94	3095264	3095264	7	7	1111111
sub-006	60	Fast+delay	95	9143052	9143052	7	7	1111111
sub-006	60	Fast+delay	96	6320951	6320951	7	7	1111111
sub-006	60	Fast+delay	97	9370815	9370815	7	7	1111111
sub-006	60	Fast+delay	98	931276	931276	7	7	1111111
sub-006	60	Fast+delay	99	6185902	6185902	7	7	1111111
sub-006	60	Fast+delay	100	2710389	2710389	7	7	1111111
sub-006	40	Fast	101	7806539	7806539	7	7	1111111
sub-006	40	Fast	102	872954	852974	2	5	1101101
sub-006	40	Fast	103	5619847	8519347	0	4	11011
sub-006	40	Fast	104	4681092	4810923	1	1	1000000
sub-006	40	Fast	105	3724501	3724501	7	7	1111111
sub-006	40	Fast	106	5439786	4539786	0	5	11111
sub-006	40	Fast	107	9536478	9536478	7	7	1111111
sub-006	40	Fast	108	396154	396154	7	7	1111111
sub-006	40	Fast	109	1962378	1962378	7	7	1111111
sub-006	40	Fast	110	4539806	1534876	0	4	110101
sub-006	40	Fast	111	3251704	3251704	7	7	1111111
sub-006	40	Fast	112	3582790	3582790	7	7	1111111
sub-006	40	Fast	113	8592641	8594671	3	5	1110101
sub-006	40	Fast	114	7291438	7291438	7	7	1111111
sub-006	40	Fast	115	9427150	9427150	7	7	1111111
sub-006	40	Fast	116	1834569	1834569	7	7	1111111
sub-006	40	Fast	117	1649583	1546893	1	3	1010001
sub-006	40	Fast	118	217653	217693	5	6	1111101
sub-006	40	Fast	119	7452180	7452180	7	7	1111111
sub-006	40	Fast	120	7843190	7483190	1	5	1001111
sub-006	40	Fast	121	5480972	5480972	7	7	1111111
sub-006	40	Fast	122	4309561	4309561	7	7	1111111
sub-006	40	Fast	123	7281569	3287569	0	5	110111
sub-006	40	Fast	124	9564380	9563280	3	5	1110011
sub-006	40	Fast	125	4079312	4079312	7	7	1111111
sub-006	40	Fast	126	8025614	9025614	0	6	111111
sub-006	40	Fast	127	7839150	9537124	0	2	10100
sub-006	40	Fast	128	6198542	8159742	0	3	100011
sub-006	40	Fast	129	7135624	9176542	0	1	100000
sub-006	40	Fast	130	7403528	7403528	7	7	1111111
sub-006	40	Fast	131	4920371	4239750	1	1	1000000
sub-006	40	Fast	132	2816045	2816045	7	7	1111111
sub-006	40	Fast	133	3509671	3509761	4	5	1111001
sub-006	40	Fast	134	5091743	5091743	7	7	1111111
sub-006	40	Fast	135	2973405	2973405	7	7	1111111
sub-006	40	Fast	136	5942386	5943286	3	5	1110011
sub-006	40	Fast	137	7349501	7349501	7	7	1111111
sub-006	40	Fast	138	8746523	7846523	0	5	11111
sub-006	40	Fast	139	4629703	6529703	0	5	11111
sub-006	40	Fast	140	4150627	4150627	7	7	1111111
sub-006	40	Fast	141	8642107	8642107	7	7	1111111
sub-006	40	Fast	142	684135	684135	7	7	1111111
sub-006	40	Fast	143	3156902	3156902	7	7	1111111
sub-006	40	Fast	144	368142	368142	7	7	1111111
sub-006	40	Fast	145	2438067	2438067	7	7	1111111
sub-006	40	Fast	146	6847123	7846923	0	4	110011
sub-006	40	Fast	147	4076389	4076289	4	6	1111011
sub-006	40	Fast	148	351628	351628	7	7	1111111
sub-006	40	Fast	149	8137209	8762139	1	2	1000001
sub-006	40	Fast	150	9305268	9305268	7	7	1111111
sub-006	100	Slow	151	5130942	5130942	7	7	1111111
sub-006	100	Slow	152	4596837	4596837	7	7	1111111
sub-006	100	Slow	153	3674029	4574029	0	5	11111
sub-006	100	Slow	154	5973408	5973408	7	7	1111111
sub-006	100	Slow	155	2957608	2957608	7	7	1111111
sub-006	100	Slow	156	2867910	2967810	1	5	1011011
sub-006	100	Slow	157	6421308	6921308	1	6	1011111
sub-006	100	Slow	158	7620891	7620891	7	7	1111111
sub-006	100	Slow	159	7165923	7165923	7	7	1111111
sub-006	100	Slow	160	1986275	1986275	7	7	1111111
sub-006	100	Slow	161	159683	159683	7	7	1111111
sub-006	100	Slow	162	1527460	1527460	7	7	1111111
sub-006	100	Slow	163	2849367	1249367	0	5	11111
sub-006	100	Slow	164	815796	815796	7	7	1111111
sub-006	100	Slow	165	1839470	1839470	7	7	1111111
sub-006	100	Slow	166	9402836	9402836	7	7	1111111
sub-006	100	Slow	167	8762034	9732074	0	4	101101
sub-006	100	Slow	168	9736824	9736824	7	7	1111111
sub-006	100	Slow	169	634291	634291	7	7	1111111
sub-006	100	Slow	170	1925637	1925637	7	7	1111111
sub-006	100	Slow	171	2970348	2970348	7	7	1111111
sub-006	100	Slow	172	8579460	8579460	7	7	1111111
sub-006	100	Slow	173	4136598	4136598	7	7	1111111
sub-006	100	Slow	174	362194	3621948	0	0	0
sub-006	100	Slow	175	6379814	6379814	7	7	1111111
sub-006	100	Slow	176	6849271	6249871	1	5	1011011
sub-006	100	Slow	177	4928731	8729341	0	2	10001
sub-006	100	Slow	178	1357489	1357489	7	7	1111111
sub-006	100	Slow	179	1642985	1642985	7	7	1111111
sub-006	100	Slow	180	6058419	6048519	2	5	1101011
sub-006	100	Slow	181	4079863	4079853	5	6	1111101
sub-006	100	Slow	182	9065428	9065428	7	7	1111111
sub-006	100	Slow	183	8419635	8419635	7	7	1111111
sub-006	100	Slow	184	3642709	3642079	4	5	1111001
sub-006	100	Slow	185	6437198	6437198	7	7	1111111
sub-006	100	Slow	186	9430216	6430217	0	5	111110
sub-006	100	Slow	187	8156497	8176943	2	3	1101000
sub-006	100	Slow	188	2046318	2046318	7	7	1111111
sub-006	100	Slow	189	4659708	4659708	7	7	1111111
sub-006	100	Slow	190	8125709	8125709	7	7	1111111
sub-006	100	Slow	191	5067431	7065432	0	4	110110
sub-006	100	Slow	192	2479613	5472613	0	5	110111
sub-006	100	Slow	193	2340519	2340519	7	7	1111111
sub-006	100	Slow	194	2043165	2043165	7	7	1111111
sub-006	100	Slow	195	281967	231967	2	6	1101111
sub-006	100	Slow	196	348192	348192	7	7	1111111
sub-006	100	Slow	197	2819645	2689645	1	5	1001111
sub-006	100	Slow	198	9657248	9657248	7	7	1111111
sub-006	100	Slow	199	479318	479218	4	6	1111011
sub-006	100	Slow	200	8647103	8647103	7	7	1111111
