participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-020	40	Fast	1	7405983	7450921	2	3	1100100
sub-020	40	Fast	2	7504613	7504613	7	7	1111111
sub-020	40	Fast	3	5961234	5961234	7	7	1111111
sub-020	40	Fast	4	9781452	9781452	7	7	1111111
sub-020	40	Fast	5	7861345	7861345	7	7	1111111
sub-020	40	Fast	6	6217894	4217893	0	5	111110
sub-020	40	Fast	7	8325409	8730452	1	2	1000100
sub-020	40	Fast	8	2480715	2480715	7	7	1111111
sub-020	40	Fast	9	1870964	1879064	3	5	1110011
sub-020	40	Fast	10	5096871	5069187	2	2	1100000
sub-020	40	Fast	11	3241678	3241678	7	7	1111111
sub-020	40	Fast	12	3728061	3720891	3	4	1110001
sub-020	40	Fast	13	8651042	8651042	7	7	1111111
sub-020	40	Fast	14	5401673	5401673	7	7	1111111
sub-020	40	Fast	15	2470951	2470951	7	7	1111111
sub-020	40	Fast	16	1079258	1079528	4	5	1111001
sub-020	40	Fast	17	4365790	4369750	3	5	1110101
sub-020	40	Fast	18	9348172	9348172	7	7	1111111
sub-020	40	Fast	19	763841	763158	4	4	1111000
sub-020	40	Fast	20	795326	793526	3	5	1110011
sub-020	40	Fast	21	2956417	2956417	7	7	1111111
sub-020	40	Fast	22	1403857	1403857	7	7	1111111
sub-020	40	Fast	23	1523680	1523680	7	7	1111111
sub-020	40	Fast	24	173549	613549	1	5	1001111
sub-020	40	Fast	25	1062853	1063528	3	3	1110000
sub-020	40	Fast	26	3597814	3597814	7	7	1111111
sub-020	40	Fast	27	638429	638429	7	7	1111111
sub-020	40	Fast	28	9376251	9376521	4	5	1111001
sub-020	40	Fast	29	718326	718326	7	7	1111111
sub-020	40	Fast	30	5037168	5037168	7	7	1111111
sub-020	40	Fast	31	165829	165829	7	7	1111111
sub-020	40	Fast	32	3847901	3847901	7	7	1111111
sub-020	40	Fast	33	376248	376428	4	5	1111001
sub-020	40	Fast	34	5620913	5620913	7	7	1111111
sub-020	40	Fast	35	7389412	7389412	7	7	1111111
sub-020	40	Fast	36	6970132	6970132	7	7	1111111
sub-020	40	Fast	37	5730416	5730416	7	7	1111111
sub-020	40	Fast	38	4960728	4960728	7	7	1111111
sub-020	40	Fast	39	5147023	5140723	3	5	1110011
sub-020	40	Fast	40	398274	498729	1	3	1011000
sub-020	40	Fast	41	8391264	8391624	4	5	1111001
sub-020	40	Fast	42	3697518	3691452	3	3	1110000
sub-020	40	Fast	43	9563042	9653042	1	5	1001111
sub-020	40	Fast	44	9413682	9143682	1	5	1001111
sub-020	40	Fast	45	6280974	6280974	7	7	1111111
sub-020	40	Fast	46	7092841	7092841	7	7	1111111
sub-020	40	Fast	47	9586407	9580417	3	5	1110101
sub-020	40	Fast	48	218954	218954	7	7	1111111
sub-020	40	Fast	49	7361059	7361059	7	7	1111111
sub-020	40	Fast	50	478136	478632	4	5	1111010
