participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-027	28	Simultaneous	1	6134702	6134702	7	7	1111111
sub-027	28	Simultaneous	2	7539821	7539642	4	4	1111000
sub-027	28	Simultaneous	3	471623	471623	7	7	1111111
sub-027	28	Simultaneous	4	2139467	2139467	7	7	1111111
sub-027	28	Simultaneous	5	1803645	1803645	7	7	1111111
sub-027	28	Simultaneous	6	9542137	9342135	1	5	1011110
sub-027	28	Simultaneous	7	9520637	9520637	7	7	1111111
sub-027	28	Simultaneous	8	8790324	9390725	0	3	11010
sub-027	28	Simultaneous	9	349586	349586	7	7	1111111
sub-027	28	Simultaneous	10	617849	617846	6	6	1111110
sub-027	28	Simultaneous	11	4398172	4398173	6	6	1111110
sub-027	28	Simultaneous	12	8942163	8242766	1	4	1011010
sub-027	28	Simultaneous	13	3802419	3802419	7	7	1111111
sub-027	28	Simultaneous	14	4583670	4583674	6	6	1111110
sub-027	28	Simultaneous	15	9630875	9630753	4	4	1111000
sub-027	28	Simultaneous	16	4526307	6526307	0	6	111111
sub-027	28	Simultaneous	17	2701845	2701845	7	7	1111111
sub-027	28	Simultaneous	18	6275801	6275801	7	7	1111111
sub-027	28	Simultaneous	19	2106398	2106398	7	7	1111111
sub-027	28	Simultaneous	20	5437260	5436370	3	4	1110001
sub-027	28	Simultaneous	21	1297548	1297548	7	7	1111111
sub-027	28	Simultaneous	22	5479620	5476520	3	5	1110011
sub-027	28	Simultaneous	23	6208173	6208173	7	7	1111111
sub-027	28	Simultaneous	24	347589	347583	6	6	1111110
sub-027	28	Simultaneous	25	863412	863412	7	7	1111111
sub-027	28	Simultaneous	26	5790324	5790324	7	7	1111111
sub-027	28	Simultaneous	27	3496205	3496205	7	7	1111111
sub-027	28	Simultaneous	28	1392874	1392874	7	7	1111111
sub-027	28	Simultaneous	29	4709318	4709318	7	7	1111111
sub-027	28	Simultaneous	30	4358179	4358179	7	7	1111111
sub-027	28	Simultaneous	31	4381960	4381960	7	7	1111111
sub-027	28	Simultaneous	32	4932167	4932167	7	7	1111111
sub-027	28	Simultaneous	33	4297510	4297510	7	7	1111111
sub-027	28	Simultaneous	34	5920768	5620768	1	6	1011111
sub-027	28	Simultaneous	35	5940862	5940862	7	7	1111111
sub-027	28	Simultaneous	36	1805624	1805624	7	7	1111111
sub-027	28	Simultaneous	37	9064851	9044852	2	5	1101110
sub-027	28	Simultaneous	38	981527	981527	7	7	1111111
sub-027	28	Simultaneous	39	4856792	4857694	3	4	1110010
sub-027	28	Simultaneous	40	2173849	2173849	7	7	1111111
sub-027	28	Simultaneous	41	4798320	4798320	7	7	1111111
sub-027	28	Simultaneous	42	7642859	7642859	7	7	1111111
sub-027	28	Simultaneous	43	5402168	5402168	7	7	1111111
sub-027	28	Simultaneous	44	4108265	4108268	6	6	1111110
sub-027	28	Simultaneous	45	8961704	8961704	7	7	1111111
sub-027	28	Simultaneous	46	4120635	4120638	6	6	1111110
sub-027	28	Simultaneous	47	2074816	2074816	7	7	1111111
sub-027	28	Simultaneous	48	6950314	6350314	1	6	1011111
sub-027	28	Simultaneous	49	8237064	8237064	7	7	1111111
sub-027	28	Simultaneous	50	9764052	9764053	6	6	1111110
sub-027	40	Fast	51	248631	248631	7	7	1111111
sub-027	40	Fast	52	2146538	2146538	7	7	1111111
sub-027	40	Fast	53	7012495	7012425	5	6	1111101
sub-027	40	Fast	54	4052186	4061582	2	3	1100010
sub-027	40	Fast	55	8207513	8207513	7	7	1111111
sub-027	40	Fast	56	187326	837653	1	2	1001000
sub-027	40	Fast	57	8231907	8251907	2	6	1101111
sub-027	40	Fast	58	5291743	5291741	6	6	1111110
sub-027	40	Fast	59	8109456	8107456	3	6	1110111
sub-027	40	Fast	60	2095368	2096368	3	6	1110111
sub-027	40	Fast	61	5803264	5803264	7	7	1111111
sub-027	40	Fast	62	9120765	9020762	1	5	1011110
sub-027	40	Fast	63	6217490	7217590	0	5	111011
sub-027	40	Fast	64	4027561	4027561	7	7	1111111
sub-027	40	Fast	65	8701653	8401653	1	6	1011111
sub-027	40	Fast	66	2047816	2048653	3	3	1110000
sub-027	40	Fast	67	7961084	7961084	7	7	1111111
sub-027	40	Fast	68	4780561	4780651	4	5	1111001
sub-027	40	Fast	69	5209431	5209431	7	7	1111111
sub-027	40	Fast	70	2104637	2104637	7	7	1111111
sub-027	40	Fast	71	421567	241356	1	2	1001000
sub-027	40	Fast	72	8134726	8124726	2	6	1101111
sub-027	40	Fast	73	5216387	5617387	1	5	1010111
sub-027	40	Fast	74	9012845	9012845	7	7	1111111
sub-027	40	Fast	75	8753162	8357645	1	2	1010000
sub-027	40	Fast	76	275813	275813	7	7	1111111
sub-027	40	Fast	77	5012697	5012697	7	7	1111111
sub-027	40	Fast	78	125739	725139	1	5	1011011
sub-027	40	Fast	79	7269435	7469239	1	4	1011010
sub-027	40	Fast	80	3869740	3864723	3	4	1110100
sub-027	40	Fast	81	6091345	6091345	7	7	1111111
sub-027	40	Fast	82	1925803	1908760	2	2	1100000
sub-027	40	Fast	83	361798	361798	7	7	1111111
sub-027	40	Fast	84	4701859	4701959	4	6	1111011
sub-027	40	Fast	85	4081295	4080935	3	4	1110001
sub-027	40	Fast	86	3179062	3179062	7	7	1111111
sub-027	40	Fast	87	4836970	4739863	1	2	1010000
sub-027	40	Fast	88	275381	275381	7	7	1111111
sub-027	40	Fast	89	6508147	6507182	3	4	1110100
sub-027	40	Fast	90	1753098	1753098	7	7	1111111
sub-027	40	Fast	91	3892051	3809254	2	3	1100010
sub-027	40	Fast	92	7960825	7260985	1	4	1011001
sub-027	40	Fast	93	1720534	1720534	7	7	1111111
sub-027	40	Fast	94	5632190	5632190	7	7	1111111
sub-027	40	Fast	95	8940372	8940372	7	7	1111111
sub-027	40	Fast	96	6873120	8613150	0	3	1101
sub-027	40	Fast	97	6187349	6084349	1	5	1010111
sub-027	40	Fast	98	693427	6934650	0	0	0
sub-027	40	Fast	99	2630748	2630748	7	7	1111111
sub-027	40	Fast	100	716493	716435	5	5	1111100
sub-027	100	Slow	101	7053648	7053648	7	7	1111111
sub-027	100	Slow	102	4219305	4910735	1	3	1010001
sub-027	100	Slow	103	6937208	6937208	7	7	1111111
sub-027	100	Slow	104	4375902	4372695	3	3	1110000
sub-027	100	Slow	105	6571043	6571043	7	7	1111111
sub-027	100	Slow	106	5760294	5960734	1	4	1011001
sub-027	100	Slow	107	497831	497831	7	7	1111111
sub-027	100	Slow	108	6502719	5602719	0	5	11111
sub-027	100	Slow	109	1930874	1930874	7	7	1111111
sub-027	100	Slow	110	6045972	6045972	7	7	1111111
sub-027	100	Slow	111	814657	814657	7	7	1111111
sub-027	100	Slow	112	6107825	6108725	3	5	1110011
sub-027	100	Slow	113	1509374	1509372	6	6	1111110
sub-027	100	Slow	114	5629804	6527204	0	3	10011
sub-027	100	Slow	115	3926154	3926154	7	7	1111111
sub-027	100	Slow	116	3048261	3048264	6	6	1111110
sub-027	100	Slow	117	2315687	2316587	3	5	1110011
sub-027	100	Slow	118	2081734	2081745	5	5	1111100
sub-027	100	Slow	119	7026513	7026513	7	7	1111111
sub-027	100	Slow	120	8619043	9612964	0	2	110000
sub-027	100	Slow	121	6179820	6179820	7	7	1111111
sub-027	100	Slow	122	2598134	2598134	7	7	1111111
sub-027	100	Slow	123	348216	3482169	0	0	0
sub-027	100	Slow	124	2458167	2458169	6	6	1111110
sub-027	100	Slow	125	8736051	8736051	7	7	1111111
sub-027	100	Slow	126	7580962	7586523	3	3	1110000
sub-027	100	Slow	127	8371405	8371405	7	7	1111111
sub-027	100	Slow	128	6237901	7936031	0	2	10001
sub-027	100	Slow	129	462197	462197	7	7	1111111
sub-027	100	Slow	130	7638195	4638093	0	4	111010
sub-027	100	Slow	131	8763142	8363142	1	6	1011111
sub-027	100	Slow	132	7290831	7290831	7	7	1111111
sub-027	100	Slow	133	9547031	8547031	0	6	111111
sub-027	100	Slow	134	5481239	5481239	7	7	1111111
sub-027	100	Slow	135	1539804	5935804	0	4	10111
sub-027	100	Slow	136	2793065	2793065	7	7	1111111
sub-027	100	Slow	137	2408739	2408736	6	6	1111110
sub-027	100	Slow	138	9572604	8262504	0	3	1011
sub-027	100	Slow	139	1907385	1907385	7	7	1111111
sub-027	100	Slow	140	235879	235879	7	7	1111111
sub-027	100	Slow	141	6319485	6319489	6	6	1111110
sub-027	100	Slow	142	3471269	3461279	2	5	1101101
sub-027	100	Slow	143	1356802	1356802	7	7	1111111
sub-027	100	Slow	144	4625798	4526798	1	5	1010111
sub-027	100	Slow	145	3724091	3724091	7	7	1111111
sub-027	100	Slow	146	1846975	1846935	5	6	1111101
sub-027	100	Slow	147	9307258	9307258	7	7	1111111
sub-027	100	Slow	148	6872059	6872058	6	6	1111110
sub-027	100	Slow	149	7143980	7143980	7	7	1111111
sub-027	100	Slow	150	2689413	2689413	7	7	1111111
