participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-028	28	Simultaneous	1	2547061	2547061	7	7	1111111
sub-028	28	Simultaneous	2	6517980	6517981	6	6	1111110
sub-028	28	Simultaneous	3	2180396	2170396	2	6	1101111
sub-028	28	Simultaneous	4	6583409	6503941	2	3	1101000
sub-028	28	Simultaneous	5	9074561	9074561	7	7	1111111
sub-028	28	Simultaneous	6	5693728	5297381	1	2	1010000
sub-028	28	Simultaneous	7	3175628	3175268	4	5	1111001
sub-028	28	Simultaneous	8	6942758	6945728	3	5	1110101
sub-028	28	Simultaneous	9	4013658	4013658	7	7	1111111
sub-028	28	Simultaneous	10	4502186	4502186	7	7	1111111
sub-028	28	Simultaneous	11	9752680	9752680	7	7	1111111
sub-028	28	Simultaneous	12	5108429	5108429	7	7	1111111
sub-028	28	Simultaneous	13	2647953	2637953	2	6	1101111
sub-028	28	Simultaneous	14	451837	451837	7	7	1111111
sub-028	28	Simultaneous	15	9786341	9745381	2	4	1100101
sub-028	28	Simultaneous	16	9304867	9308467	3	5	1110011
sub-028	28	Simultaneous	17	3045761	3045761	7	7	1111111
sub-028	28	Simultaneous	18	2931048	2941083	2	4	1101100
sub-028	28	Simultaneous	19	379164	379164	7	7	1111111
sub-028	28	Simultaneous	20	613475	613475	7	7	1111111
sub-028	28	Simultaneous	21	5348921	5349821	3	5	1110011
sub-028	28	Simultaneous	22	6132594	6152935	2	3	1101000
sub-028	28	Simultaneous	23	2783690	2783690	7	7	1111111
sub-028	28	Simultaneous	24	3425961	3526901	1	4	1010101
sub-028	28	Simultaneous	25	825731	825731	7	7	1111111
sub-028	28	Simultaneous	26	2981653	2981653	7	7	1111111
sub-028	28	Simultaneous	27	9518632	9518623	5	5	1111100
sub-028	28	Simultaneous	28	8974653	8974653	7	7	1111111
sub-028	28	Simultaneous	29	9245687	9045678	1	4	1011100
sub-028	28	Simultaneous	30	6091352	6091352	7	7	1111111
sub-028	28	Simultaneous	31	9258467	9058467	1	6	1011111
sub-028	28	Simultaneous	32	7245061	7245061	7	7	1111111
sub-028	28	Simultaneous	33	4285970	4089273	1	3	1010010
sub-028	28	Simultaneous	34	8025149	8025149	7	7	1111111
sub-028	28	Simultaneous	35	3208641	3208641	7	7	1111111
sub-028	28	Simultaneous	36	4651879	4657809	3	5	1110101
sub-028	28	Simultaneous	37	2543980	2543890	4	5	1111001
sub-028	28	Simultaneous	38	3190265	3190265	7	7	1111111
sub-028	28	Simultaneous	39	5840917	5940217	1	5	1011011
sub-028	28	Simultaneous	40	8719264	8712964	3	5	1110011
sub-028	28	Simultaneous	41	5126879	5126879	7	7	1111111
sub-028	28	Simultaneous	42	7359614	7659413	1	4	1011010
sub-028	28	Simultaneous	43	769435	769435	7	7	1111111
sub-028	28	Simultaneous	44	9401528	9405268	3	4	1110001
sub-028	28	Simultaneous	45	5291746	5291746	7	7	1111111
sub-028	28	Simultaneous	46	1908754	1907856	3	4	1110010
sub-028	28	Simultaneous	47	6139842	6184926	2	2	1100000
sub-028	28	Simultaneous	48	7920485	7920459	5	5	1111100
sub-028	28	Simultaneous	49	925386	925386	7	7	1111111
sub-028	28	Simultaneous	50	413659	413659	7	7	1111111
sub-028	60	Fast+delay	51	8703524	8703542	5	5	1111100
sub-028	60	Fast+delay	52	2067348	2073546	2	3	1100010
sub-028	60	Fast+delay	53	1698704	1698704	7	7	1111111
sub-028	60	Fast+delay	54	5460891	6051973	0	0	0
sub-028	60	Fast+delay	55	5841973	5841703	4	5	1111001
sub-028	60	Fast+delay	56	8735041	8753012	2	3	1100100
sub-028	60	Fast+delay	57	328975	328975	7	7	1111111
sub-028	60	Fast+delay	58	1240976	1240978	6	6	1111110
sub-028	60	Fast+delay	59	4631928	1246938	0	2	101
sub-028	60	Fast+delay	60	9467280	9426708	2	2	1100000
sub-028	60	Fast+delay	61	9174280	9124780	2	5	1101011
sub-028	60	Fast+delay	62	4801527	4801523	6	6	1111110
sub-028	60	Fast+delay	63	6502731	6502713	5	5	1111100
sub-028	60	Fast+delay	64	2645983	2549830	1	2	1010000
sub-028	60	Fast+delay	65	7406239	7406239	7	7	1111111
sub-028	60	Fast+delay	66	8536124	8536124	7	7	1111111
sub-028	60	Fast+delay	67	6371029	6173029	1	5	1010111
sub-028	60	Fast+delay	68	8503719	8503769	5	6	1111101
sub-028	60	Fast+delay	69	3475960	3475890	4	5	1111001
sub-028	60	Fast+delay	70	3169402	3196402	2	5	1100111
sub-028	60	Fast+delay	71	4365821	4658312	1	1	1000000
sub-028	60	Fast+delay	72	1890562	1890265	4	5	1111010
sub-028	60	Fast+delay	73	698124	698341	4	4	1111000
sub-028	60	Fast+delay	74	2840561	2840563	6	6	1111110
sub-028	60	Fast+delay	75	1052369	1052369	7	7	1111111
sub-028	60	Fast+delay	76	768193	768132	5	5	1111100
sub-028	60	Fast+delay	77	524967	245976	1	2	1000100
sub-028	60	Fast+delay	78	5682934	8256943	0	1	100
sub-028	60	Fast+delay	79	736945	739645	3	5	1110011
sub-028	60	Fast+delay	80	7209584	7209548	5	5	1111100
sub-028	60	Fast+delay	81	918365	913586	3	3	1110000
sub-028	60	Fast+delay	82	5316804	5318640	3	3	1110000
sub-028	60	Fast+delay	83	4951027	452971	0	1	10000
sub-028	60	Fast+delay	84	9137256	9137256	7	7	1111111
sub-028	60	Fast+delay	85	1687430	1683240	3	4	1110001
sub-028	60	Fast+delay	86	548713	548713	7	7	1111111
sub-028	60	Fast+delay	87	2981637	2981357	4	5	1111001
sub-028	60	Fast+delay	88	1396240	1396420	4	5	1111001
sub-028	60	Fast+delay	89	8036421	8163240	1	1	1000000
sub-028	60	Fast+delay	90	2173546	2173546	7	7	1111111
sub-028	60	Fast+delay	91	7940815	7940158	4	4	1111000
sub-028	60	Fast+delay	92	9058164	9058146	5	5	1111100
sub-028	60	Fast+delay	93	2796048	2769083	2	3	1100100
sub-028	60	Fast+delay	94	1254896	1254896	7	7	1111111
