participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-004	40	Fast	56	7158263	7128563	2	5	1101011
sub-004	40	Fast	57	1569374	6915238	0	0	0
sub-004	40	Fast	58	716539	753649	2	3	1100001
sub-004	40	Fast	59	7820361	7820361	7	7	1111111
sub-004	40	Fast	60	9502163	9502163	7	7	1111111
sub-004	40	Fast	61	8915346	8915364	5	5	1111100
sub-004	40	Fast	62	9230178	9230178	7	7	1111111
sub-004	40	Fast	63	5127640	9254170	0	1	1
sub-004	40	Fast	64	6374852	5492763	0	0	0
sub-004	40	Fast	65	1026348	1026348	7	7	1111111
sub-004	40	Fast	66	4539216	4526713	2	3	1100010
sub-004	40	Fast	67	8594367	9586347	0	3	100101
sub-004	40	Fast	68	6253701	9523701	0	4	1111
sub-004	40	Fast	69	4189507	8950417	0	1	1
sub-004	40	Fast	70	1493582	1457932	2	3	1100001
sub-004	40	Fast	71	5267034	5267034	7	7	1111111
sub-004	40	Fast	72	5793480	5790634	3	3	1110000
sub-004	40	Fast	73	2534089	2534089	7	7	1111111
sub-004	40	Fast	74	3568479	3526079	2	4	1100011
sub-004	40	Fast	75	278594	278594	7	7	1111111
sub-004	40	Fast	76	7304651	736541	0	1	1
sub-004	40	Fast	77	635178	635178	7	7	1111111
sub-004	40	Fast	78	2379145	2397145	2	5	1100111
sub-004	40	Fast	79	2079563	2079563	7	7	1111111
sub-004	40	Fast	80	2697351	2637951	2	5	1101011
sub-004	40	Fast	81	8512730	3527483	0	1	100000
sub-004	40	Fast	82	3802561	526341	0	1	1
sub-004	40	Fast	83	9725386	9725368	5	5	1111100
sub-004	40	Fast	84	694831	697831	3	6	1110111
sub-004	40	Fast	85	7381405	8740395	0	1	1
sub-004	40	Fast	86	8342096	8302964	2	3	1101000
sub-004	40	Fast	87	7389106	7380162	3	4	1110100
sub-004	40	Fast	88	9857634	9845621	2	3	1100100
sub-004	40	Fast	89	9350182	9350182	7	7	1111111
sub-004	40	Fast	90	4125908	4125908	7	7	1111111
sub-004	40	Fast	91	2049831	2049831	7	7	1111111
sub-004	40	Fast	92	2514930	2514930	7	7	1111111
sub-004	40	Fast	93	6371590	6753910	1	2	1000001
sub-004	40	Fast	94	936471	936471	7	7	1111111
sub-004	40	Fast	95	2459830	2459830	7	7	1111111
sub-004	40	Fast	96	5301467	5103467	1	5	1010111
sub-004	40	Fast	97	7439620	4736850	0	2	10001
sub-004	40	Fast	98	243158	243158	7	7	1111111
sub-004	40	Fast	99	6980475	2480375	0	4	11011
sub-004	40	Fast	100	6193582	6193582	7	7	1111111
sub-004	100	Slow	101	3841726	3871264	2	3	1101000
sub-004	100	Slow	102	8043975	8093725	2	4	1101001
sub-004	100	Slow	103	3920716	3920716	7	7	1111111
sub-004	100	Slow	104	7086251	7026351	2	5	1101011
sub-004	100	Slow	105	738592	735284	3	3	1110000
sub-004	100	Slow	106	5976824	5973862	3	4	1110100
sub-004	100	Slow	107	2315847	2315847	7	7	1111111
sub-004	100	Slow	108	6103792	6370341	1	1	1000000
sub-004	100	Slow	109	1653894	1653894	7	7	1111111
sub-004	100	Slow	110	6579483	6579483	7	7	1111111
sub-004	100	Slow	111	1549786	1549786	7	7	1111111
sub-004	100	Slow	112	1680425	1680425	7	7	1111111
sub-004	100	Slow	113	187456	187456	7	7	1111111
sub-004	100	Slow	114	6145923	6145923	7	7	1111111
sub-004	100	Slow	115	8295036	8592036	1	5	1010111
sub-004	100	Slow	116	938417	938417	7	7	1111111
sub-004	100	Slow	117	289614	965814	1	3	1000011
sub-004	100	Slow	118	1493056	1405936	2	3	1100001
sub-004	100	Slow	119	6129548	6127548	3	6	1110111
sub-004	100	Slow	120	5097286	5097286	7	7	1111111
sub-004	100	Slow	121	2790485	2790485	7	7	1111111
sub-004	100	Slow	122	8794051	8974051	1	5	1001111
sub-004	100	Slow	123	758432	728435	2	5	1101110
sub-004	100	Slow	124	2496387	2496837	4	5	1111001
sub-004	100	Slow	125	3259708	3259708	7	7	1111111
sub-004	100	Slow	126	9682543	9682543	7	7	1111111
sub-004	100	Slow	127	5321096	5321096	7	7	1111111
sub-004	100	Slow	128	3428701	3428701	7	7	1111111
sub-004	100	Slow	129	3954281	3954821	4	5	1111001
sub-004	100	Slow	130	9615024	9615024	7	7	1111111
sub-004	100	Slow	131	9546708	9586704	2	5	1101110
sub-004	100	Slow	132	5497381	5497381	7	7	1111111
sub-004	100	Slow	133	2178564	5478361	0	3	11010
sub-004	100	Slow	134	427189	428796	3	3	1110000
sub-004	100	Slow	135	5436901	5436901	7	7	1111111
sub-004	100	Slow	136	3642019	3642019	7	7	1111111
sub-004	100	Slow	137	5019672	5019672	7	7	1111111
sub-004	100	Slow	138	1046538	1046538	7	7	1111111
sub-004	100	Slow	139	4958371	4958371	7	7	1111111
sub-004	100	Slow	140	3082947	5082947	0	6	111111
sub-004	100	Slow	141	281345	281345	7	7	1111111
sub-004	100	Slow	142	1685234	1685234	7	7	1111111
sub-004	100	Slow	143	9457263	9657381	1	3	1011000
sub-004	100	Slow	144	7069358	7069358	7	7	1111111
sub-004	100	Slow	145	6905382	6905382	7	7	1111111
sub-004	100	Slow	146	1954803	1954803	7	7	1111111
sub-004	100	Slow	147	6934872	1854932	0	2	1001
sub-004	100	Slow	148	1586043	1586043	7	7	1111111
sub-004	100	Slow	149	2359046	2359046	7	7	1111111
sub-004	100	Slow	150	9875436	9875436	7	7	1111111
sub-004	60	Fast+delay	151	9365017	9364571	3	3	1110000
sub-004	60	Fast+delay	152	9823150	9823150	7	7	1111111
sub-004	60	Fast+delay	153	9704162	9704165	6	6	1111110
sub-004	60	Fast+delay	154	4296813	9246753	0	3	101001
sub-004	60	Fast+delay	155	6281947	6281947	7	7	1111111
sub-004	60	Fast+delay	156	3791864	9371684	0	2	1001
sub-004	60	Fast+delay	157	2096315	2096315	7	7	1111111
sub-004	60	Fast+delay	158	8163745	8174956	2	2	1100000
sub-004	60	Fast+delay	159	2015894	2015894	7	7	1111111
sub-004	60	Fast+delay	160	3791820	7836950	0	1	1
sub-004	60	Fast+delay	161	9312870	9312870	7	7	1111111
sub-004	60	Fast+delay	162	7865130	9678450	0	1	1
sub-004	60	Fast+delay	163	9240536	9420536	1	5	1001111
sub-004	60	Fast+delay	164	9870312	9870312	7	7	1111111
sub-004	60	Fast+delay	165	9510432	9510432	7	7	1111111
sub-004	60	Fast+delay	166	8065241	8065241	7	7	1111111
sub-004	60	Fast+delay	167	1728354	1728354	7	7	1111111
sub-004	60	Fast+delay	168	7824031	7824031	7	7	1111111
sub-004	60	Fast+delay	169	8569270	8539670	2	5	1101011
sub-004	60	Fast+delay	170	9870346	9870346	7	7	1111111
sub-004	60	Fast+delay	171	876231	876231	7	7	1111111
sub-004	60	Fast+delay	172	7643025	7643025	7	7	1111111
sub-004	60	Fast+delay	173	2031784	2031784	7	7	1111111
sub-004	60	Fast+delay	174	1529364	1529364	7	7	1111111
sub-004	60	Fast+delay	175	1376508	1376508	7	7	1111111
sub-004	60	Fast+delay	176	7426391	7436291	2	5	1101011
sub-004	60	Fast+delay	177	7106243	7106243	7	7	1111111
sub-004	60	Fast+delay	178	6579230	7569230	0	5	101111
sub-004	60	Fast+delay	179	4670321	4670321	7	7	1111111
sub-004	60	Fast+delay	180	5328719	5378219	2	5	1101011
sub-004	60	Fast+delay	181	6357804	6378504	2	4	1100011
sub-004	60	Fast+delay	182	4926301	4926301	7	7	1111111
sub-004	60	Fast+delay	183	5976214	4953217	0	3	100110
sub-004	60	Fast+delay	184	5193708	5923708	1	5	1001111
sub-004	60	Fast+delay	185	3652871	3652871	7	7	1111111
sub-004	60	Fast+delay	186	9235084	9235084	7	7	1111111
sub-004	60	Fast+delay	187	9178430	9178430	7	7	1111111
sub-004	60	Fast+delay	188	1248536	1248536	7	7	1111111
sub-004	60	Fast+delay	189	6175308	7934508	0	2	11
sub-004	60	Fast+delay	190	2471503	2473501	3	5	1110110
sub-004	60	Fast+delay	191	493287	493287	7	7	1111111
sub-004	60	Fast+delay	192	6087915	6089751	3	3	1110000
sub-004	60	Fast+delay	193	6517340	6517340	7	7	1111111
sub-004	60	Fast+delay	194	8692430	8692430	7	7	1111111
sub-004	60	Fast+delay	195	8923146	8923146	7	7	1111111
sub-004	60	Fast+delay	196	9472680	9472680	7	7	1111111
sub-004	60	Fast+delay	197	283617	283617	7	7	1111111
sub-004	60	Fast+delay	198	7546908	7526308	2	5	1101011
sub-004	60	Fast+delay	199	4603785	4603875	4	5	1111001
sub-004	60	Fast+delay	200	1204875	1204875	7	7	1111111
