participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-034	100	Slow	85	4590712	4590712	7	7	1111111
sub-034	100	Slow	86	1834279	1834279	7	7	1111111
sub-034	100	Slow	87	1724896	1824796	1	5	1011011
sub-034	100	Slow	88	4830659	4830659	7	7	1111111
sub-034	100	Slow	89	4370126	4370126	7	7	1111111
sub-034	100	Slow	90	7283410	7283410	7	7	1111111
sub-034	100	Slow	91	6872953	6872953	7	7	1111111
sub-034	100	Slow	92	1287964	1287964	7	7	1111111
sub-034	100	Slow	93	6941703	6940703	3	6	1110111
sub-034	100	Slow	94	9805764	9805764	7	7	1111111
sub-034	100	Slow	95	4960318	4960318	7	7	1111111
sub-034	100	Slow	96	1053689	1053689	7	7	1111111
sub-034	100	Slow	97	8605742	8605749	6	6	1111110
sub-034	100	Slow	98	9215673	9215673	7	7	1111111
sub-034	100	Slow	99	534896	534896	7	7	1111111
sub-034	100	Slow	100	3610792	3610792	7	7	1111111
sub-034	40	Fast	101	253741	257341	3	5	1110011
sub-034	40	Fast	102	7184325	7184325	7	7	1111111
sub-034	40	Fast	103	6542703	6243507	1	3	1010010
sub-034	40	Fast	104	9605124	3703540	0	1	10000
sub-034	40	Fast	105	9367410	9367503	4	4	1111000
sub-034	40	Fast	106	8537164	8537164	7	7	1111111
sub-034	40	Fast	107	4360712	4360712	7	7	1111111
sub-034	40	Fast	108	6570432	6570432	7	7	1111111
sub-034	40	Fast	109	315284	315284	7	7	1111111
sub-034	40	Fast	110	4672910	4672910	7	7	1111111
sub-034	40	Fast	111	9358172	9358172	7	7	1111111
sub-034	40	Fast	112	5209784	5209784	7	7	1111111
sub-034	40	Fast	113	1876530	1876530	7	7	1111111
sub-034	40	Fast	114	4179653	4176953	3	5	1110011
sub-034	40	Fast	115	5872603	5872603	7	7	1111111
sub-034	40	Fast	116	375861	375861	7	7	1111111
sub-034	40	Fast	117	127493	127493	7	7	1111111
sub-034	40	Fast	118	4035891	4065893	2	5	1101110
sub-034	40	Fast	119	8015732	8015732	7	7	1111111
sub-034	40	Fast	120	8926407	8926407	7	7	1111111
sub-034	40	Fast	121	7931560	7931560	7	7	1111111
sub-034	40	Fast	122	453927	453297	4	5	1111001
sub-034	40	Fast	123	2938507	2937507	3	6	1110111
sub-034	40	Fast	124	7048153	7048153	7	7	1111111
sub-034	40	Fast	125	9182605	9182605	7	7	1111111
sub-034	40	Fast	126	9205816	9205816	7	7	1111111
sub-034	40	Fast	127	8321076	8321076	7	7	1111111
sub-034	40	Fast	128	398651	395651	3	6	1110111
sub-034	40	Fast	129	192685	192685	7	7	1111111
sub-034	40	Fast	130	7146859	7146859	7	7	1111111
sub-034	40	Fast	131	3249756	3246751	3	5	1110110
sub-034	40	Fast	132	9563012	9563012	7	7	1111111
sub-034	40	Fast	133	6732815	6732819	6	6	1111110
sub-034	40	Fast	134	8163094	8163094	7	7	1111111
sub-034	40	Fast	135	9564821	9564851	5	6	1111101
sub-034	40	Fast	136	1287936	1286542	3	3	1110000
sub-034	40	Fast	137	5468730	5468750	5	6	1111101
sub-034	40	Fast	138	9378520	8379520	0	5	110111
sub-034	40	Fast	139	1790845	1790845	7	7	1111111
sub-034	40	Fast	140	781924	781254	4	5	1111001
sub-034	40	Fast	141	839726	839786	5	6	1111101
sub-034	40	Fast	142	3704215	3704215	7	7	1111111
sub-034	40	Fast	143	687943	687493	4	5	1111001
sub-034	40	Fast	144	548917	540917	3	6	1110111
sub-034	40	Fast	145	9876204	9875401	3	4	1110010
sub-034	40	Fast	146	3870591	3870591	7	7	1111111
sub-034	40	Fast	147	2641589	2641589	7	7	1111111
sub-034	40	Fast	148	8092517	8092517	7	7	1111111
sub-034	40	Fast	149	7129034	7129034	7	7	1111111
sub-034	40	Fast	150	4023687	4023687	7	7	1111111
sub-034	28	Simultaneous	151	7435192	7435192	7	7	1111111
sub-034	28	Simultaneous	152	6379418	6439178	1	3	1001001
sub-034	28	Simultaneous	153	2307816	2307816	7	7	1111111
sub-034	28	Simultaneous	154	6405318	6405318	7	7	1111111
sub-034	28	Simultaneous	155	3478950	3478950	7	7	1111111
sub-034	28	Simultaneous	156	6429310	6429310	7	7	1111111
sub-034	28	Simultaneous	157	4125873	4125873	7	7	1111111
sub-034	28	Simultaneous	158	3901875	3901875	7	7	1111111
sub-034	28	Simultaneous	159	8450279	8450279	7	7	1111111
sub-034	28	Simultaneous	160	3407162	3407162	7	7	1111111
sub-034	28	Simultaneous	161	8173094	8173094	7	7	1111111
sub-034	28	Simultaneous	162	4687213	4687213	7	7	1111111
sub-034	28	Simultaneous	163	956248	956248	7	7	1111111
sub-034	28	Simultaneous	164	5648029	5648029	7	7	1111111
sub-034	28	Simultaneous	165	5721406	5711406	2	6	1101111
sub-034	28	Simultaneous	166	8470325	8470325	7	7	1111111
sub-034	28	Simultaneous	167	5308476	5308476	7	7	1111111
sub-034	28	Simultaneous	168	2368591	2368591	7	7	1111111
sub-034	28	Simultaneous	169	4269107	4269107	7	7	1111111
sub-034	28	Simultaneous	170	5126478	5126478	7	7	1111111
sub-034	28	Simultaneous	171	4531780	4531780	7	7	1111111
sub-034	28	Simultaneous	172	9782543	9782543	7	7	1111111
sub-034	28	Simultaneous	173	167835	167835	7	7	1111111
sub-034	28	Simultaneous	174	6528940	6528940	7	7	1111111
sub-034	28	Simultaneous	175	6748305	6748305	7	7	1111111
sub-034	28	Simultaneous	176	326897	326897	7	7	1111111
sub-034	28	Simultaneous	177	8490371	8490371	7	7	1111111
sub-034	28	Simultaneous	178	3815746	3815746	7	7	1111111
sub-034	28	Simultaneous	179	5802197	5802197	7	7	1111111
sub-034	28	Simultaneous	180	1284073	1284073	7	7	1111111
sub-034	28	Simultaneous	181	5437019	5437019	7	7	1111111
sub-034	28	Simultaneous	182	8347602	8347602	7	7	1111111
sub-034	28	Simultaneous	183	4752389	4752389	7	7	1111111
sub-034	28	Simultaneous	184	9672058	9672548	4	5	1111001
sub-034	28	Simultaneous	185	6308547	6308547	7	7	1111111
sub-034	28	Simultaneous	186	7936482	7936482	7	7	1111111
sub-034	28	Simultaneous	187	3592460	3592460	7	7	1111111
sub-034	28	Simultaneous	188	7698213	7698213	7	7	1111111
sub-034	28	Simultaneous	189	1605298	1605298	7	7	1111111
sub-034	28	Simultaneous	190	4581230	4581213	5	5	1111100
sub-034	28	Simultaneous	191	2403865	2403865	7	7	1111111
sub-034	28	Simultaneous	192	4362785	4362785	7	7	1111111
sub-034	28	Simultaneous	193	912675	912675	7	7	1111111
sub-034	28	Simultaneous	194	6723410	6723410	7	7	1111111
sub-034	28	Simultaneous	195	284956	284956	7	7	1111111
sub-034	28	Simultaneous	196	6297418	6297418	7	7	1111111
sub-034	28	Simultaneous	197	4812967	4812967	7	7	1111111
sub-034	28	Simultaneous	198	4685372	4685372	7	7	1111111
sub-034	28	Simultaneous	199	457631	457631	7	7	1111111
sub-034	28	Simultaneous	200	3602457	3602457	7	7	1111111
