participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-023	28	Simultaneous	1	8509317	8509317	7	7	1111111
sub-023	28	Simultaneous	2	817245	817245	7	7	1111111
sub-023	28	Simultaneous	3	2630597	2630547	5	6	1111101
sub-023	28	Simultaneous	4	5204836	5204836	7	7	1111111
sub-023	28	Simultaneous	5	6594217	6594217	7	7	1111111
sub-023	28	Simultaneous	6	1029478	1029478	7	7	1111111
sub-023	28	Simultaneous	7	9850742	9850742	7	7	1111111
sub-023	28	Simultaneous	8	7583916	7583916	7	7	1111111
sub-023	28	Simultaneous	9	7689425	7689432	5	5	1111100
sub-023	28	Simultaneous	10	6574830	6574830	7	7	1111111
sub-023	28	Simultaneous	11	9148630	9148630	7	7	1111111
sub-023	28	Simultaneous	12	5409768	5409768	7	7	1111111
sub-023	28	Simultaneous	13	8516023	8516023	7	7	1111111
sub-023	28	Simultaneous	14	7203486	7203486	7	7	1111111
sub-023	28	Simultaneous	15	2075869	2075869	7	7	1111111
sub-023	28	Simultaneous	16	5802174	5802194	5	6	1111101
sub-023	28	Simultaneous	17	9034782	9034782	7	7	1111111
sub-023	28	Simultaneous	18	4503912	4503912	7	7	1111111
sub-023	28	Simultaneous	19	1270839	1270839	7	7	1111111
sub-023	28	Simultaneous	20	5374820	5374820	7	7	1111111
sub-023	28	Simultaneous	21	6057491	6057491	7	7	1111111
sub-023	28	Simultaneous	22	725398	725398	7	7	1111111
sub-023	28	Simultaneous	23	8127403	8127403	7	7	1111111
sub-023	28	Simultaneous	24	2961438	2961438	7	7	1111111
sub-023	28	Simultaneous	25	9635178	9635178	7	7	1111111
sub-023	28	Simultaneous	26	1067928	1067928	7	7	1111111
sub-023	28	Simultaneous	27	8367914	8367914	7	7	1111111
sub-023	28	Simultaneous	28	8079136	8079136	7	7	1111111
sub-023	28	Simultaneous	29	6013492	6013492	7	7	1111111
sub-023	28	Simultaneous	30	2789601	2789601	7	7	1111111
sub-023	28	Simultaneous	31	6283571	6282581	3	5	1110101
sub-023	28	Simultaneous	32	7349650	7349650	7	7	1111111
