participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-026	28	Simultaneous	33	2170985	2170865	4	5	1111001
sub-026	28	Simultaneous	34	9315267	9315267	7	7	1111111
sub-026	28	Simultaneous	35	4132580	4132580	7	7	1111111
sub-026	28	Simultaneous	36	5378642	5378642	7	7	1111111
sub-026	28	Simultaneous	37	5083924	5083924	7	7	1111111
sub-026	28	Simultaneous	38	9506847	9506847	7	7	1111111
sub-026	28	Simultaneous	39	1523709	1523709	7	7	1111111
sub-026	28	Simultaneous	40	9241785	9241785	7	7	1111111
sub-026	28	Simultaneous	41	356298	356298	7	7	1111111
sub-026	28	Simultaneous	42	4185230	4185230	7	7	1111111
sub-026	28	Simultaneous	43	6592018	6592018	7	7	1111111
sub-026	28	Simultaneous	44	6082195	6082195	7	7	1111111
sub-026	28	Simultaneous	45	8790316	8790316	7	7	1111111
sub-026	28	Simultaneous	46	1694082	1694082	7	7	1111111
sub-026	28	Simultaneous	47	8610597	8610527	5	6	1111101
sub-026	28	Simultaneous	48	8032715	8062715	2	6	1101111
sub-026	28	Simultaneous	49	2913465	2916475	3	5	1110101
sub-026	28	Simultaneous	50	9017263	9017263	7	7	1111111
sub-026	60	Fast+delay	51	763425	763425	7	7	1111111
sub-026	60	Fast+delay	52	5728913	5728613	4	6	1111011
sub-026	60	Fast+delay	53	2359701	2359701	7	7	1111111
sub-026	60	Fast+delay	54	9602175	2971065	0	1	1
sub-026	60	Fast+delay	55	2385069	2385069	7	7	1111111
sub-026	60	Fast+delay	56	7816290	7816290	7	7	1111111
sub-026	60	Fast+delay	57	5618234	5618234	7	7	1111111
sub-026	60	Fast+delay	58	2678134	2678134	7	7	1111111
sub-026	60	Fast+delay	59	9284706	9284706	7	7	1111111
sub-026	60	Fast+delay	60	5089746	5089647	4	5	1111010
sub-026	60	Fast+delay	61	2068471	2058461	2	5	1101101
sub-026	60	Fast+delay	62	657218	725416	1	2	1000010
sub-026	60	Fast+delay	63	375418	375418	7	7	1111111
sub-026	60	Fast+delay	64	8075132	8079815	3	3	1110000
sub-026	60	Fast+delay	65	8729631	8927631	1	5	1010111
sub-026	60	Fast+delay	66	5698073	5698073	7	7	1111111
sub-026	60	Fast+delay	67	7903654	7905643	3	4	1110100
sub-026	60	Fast+delay	68	3854902	5674092	0	2	1001
sub-026	60	Fast+delay	69	9640523	9640853	4	5	1111001
sub-026	60	Fast+delay	70	9426135	9485103	2	3	1100100
sub-026	60	Fast+delay	71	3457960	3456970	3	5	1110101
sub-026	60	Fast+delay	72	5304792	5209742	1	4	1010101
sub-026	60	Fast+delay	73	6479120	5467190	0	3	100101
sub-026	60	Fast+delay	74	5278436	5278436	7	7	1111111
sub-026	60	Fast+delay	75	7816253	7816253	7	7	1111111
sub-026	60	Fast+delay	76	4208796	4208796	7	7	1111111
sub-026	60	Fast+delay	77	7418609	7418509	4	6	1111011
sub-026	60	Fast+delay	78	5671243	5176243	1	5	1010111
sub-026	60	Fast+delay	79	3780156	3180156	1	6	1011111
sub-026	60	Fast+delay	80	8931650	8931650	7	7	1111111
sub-026	60	Fast+delay	81	9342587	4162958	0	1	1000
sub-026	60	Fast+delay	82	8409231	8409142	4	4	1111000
sub-026	60	Fast+delay	83	8346950	8691465	1	1	1000000
sub-026	60	Fast+delay	84	4801725	4801725	7	7	1111111
sub-026	60	Fast+delay	85	7629045	7629045	7	7	1111111
sub-026	60	Fast+delay	86	951683	951683	7	7	1111111
sub-026	60	Fast+delay	87	6851247	5816786	0	1	100000
sub-026	60	Fast+delay	88	1623947	1623947	7	7	1111111
sub-026	60	Fast+delay	89	8465379	8465379	7	7	1111111
sub-026	60	Fast+delay	90	6248709	4268890	0	2	101000
sub-026	60	Fast+delay	91	7923450	7923450	7	7	1111111
sub-026	60	Fast+delay	92	9872506	7892506	0	5	101111
sub-026	60	Fast+delay	93	7086514	7805694	1	2	1000001
sub-026	60	Fast+delay	94	1568492	1568492	7	7	1111111
sub-026	60	Fast+delay	95	5340218	5406218	1	4	1000111
sub-026	60	Fast+delay	96	9564302	5134982	0	2	1001
sub-026	60	Fast+delay	97	2359684	2359684	7	7	1111111
sub-026	60	Fast+delay	98	234187	239458	3	3	1110000
sub-026	60	Fast+delay	99	8410769	8463094	2	2	1100000
sub-026	60	Fast+delay	100	3804527	3408957	1	3	1010001
sub-026	100	Slow	101	6854910	5894630	0	3	101001
sub-026	100	Slow	102	9684352	9634952	2	5	1101011
sub-026	100	Slow	103	6504271	6508271	3	6	1110111
sub-026	100	Slow	104	8910657	9510867	0	3	11001
sub-026	100	Slow	105	4367591	5246791	0	2	11
sub-026	100	Slow	106	7510689	7510869	4	5	1111001
sub-026	100	Slow	107	1649583	1649583	7	7	1111111
sub-026	100	Slow	108	8213096	8216054	3	4	1110100
sub-026	100	Slow	109	2619350	2619250	4	6	1111011
sub-026	100	Slow	110	2467198	2467189	5	5	1111100
sub-026	100	Slow	111	5314280	5314280	7	7	1111111
sub-026	100	Slow	112	2067819	2067819	7	7	1111111
sub-026	100	Slow	113	1730859	1730859	7	7	1111111
sub-026	100	Slow	114	6897053	6827053	2	6	1101111
sub-026	100	Slow	115	4738251	4738251	7	7	1111111
sub-026	100	Slow	116	1869054	1869054	7	7	1111111
sub-026	100	Slow	117	6580241	6580421	4	5	1111001
sub-026	100	Slow	118	1927648	1927648	7	7	1111111
sub-026	100	Slow	119	2351649	2751649	1	6	1011111
sub-026	100	Slow	120	7814069	7814069	7	7	1111111
sub-026	100	Slow	121	6873521	6873924	4	5	1111010
sub-026	100	Slow	122	1692584	1692584	7	7	1111111
sub-026	100	Slow	123	916237	916237	7	7	1111111
sub-026	100	Slow	124	1689452	1689452	7	7	1111111
sub-026	100	Slow	125	847315	844315	3	6	1110111
sub-026	100	Slow	126	5304127	5341027	2	4	1100011
sub-026	100	Slow	127	5267190	5267190	7	7	1111111
sub-026	100	Slow	128	578432	578432	7	7	1111111
sub-026	100	Slow	129	2034617	2034617	7	7	1111111
sub-026	100	Slow	130	312697	312697	7	7	1111111
sub-026	100	Slow	131	9463178	9264078	1	4	1010011
sub-026	100	Slow	132	6285903	6583097	1	2	1010000
sub-026	100	Slow	133	143285	143295	5	6	1111101
sub-026	100	Slow	134	3706295	3706428	4	4	1111000
sub-026	100	Slow	135	9164253	9164035	4	4	1111000
sub-026	100	Slow	136	5190836	5190362	4	4	1111000
sub-026	100	Slow	137	5764139	5764192	5	5	1111100
sub-026	100	Slow	138	8651043	8691042	2	5	1101110
sub-026	100	Slow	139	4785391	4579042	1	1	1000000
sub-026	100	Slow	140	9465273	9762543	1	3	1010001
sub-026	100	Slow	141	973186	379436	1	3	1010001
sub-026	100	Slow	142	9728150	6728490	0	4	111001
sub-026	100	Slow	143	562397	562137	4	5	1111001
sub-026	100	Slow	144	279158	279168	5	6	1111101
sub-026	100	Slow	145	1289307	1289307	7	7	1111111
sub-026	100	Slow	146	2964715	2964715	7	7	1111111
sub-026	100	Slow	147	7492058	7492058	7	7	1111111
sub-026	100	Slow	148	8362047	8342057	2	5	1101101
sub-026	100	Slow	149	7381560	7186530	1	4	1010101
sub-026	100	Slow	150	4093156	4039561	2	2	1100000
sub-026	40	Fast	151	4571639	4567931	2	3	1100010
sub-026	40	Fast	152	8160279	8360794	1	3	1011000
sub-026	40	Fast	153	2591308	9584683	0	1	100000
sub-026	40	Fast	154	3468175	6378175	0	4	1111
sub-026	40	Fast	155	7901326	7801326	1	6	1011111
sub-026	40	Fast	156	8920617	7916085	0	1	100000
sub-026	40	Fast	157	4679035	4679084	5	5	1111100
sub-026	40	Fast	158	5063174	5360231	1	2	1010000
sub-026	40	Fast	159	9675801	9675124	4	4	1111000
sub-026	40	Fast	160	5317284	5317284	7	7	1111111
sub-026	40	Fast	161	1924650	1924650	7	7	1111111
sub-026	40	Fast	162	835714	835714	7	7	1111111
sub-026	40	Fast	163	2694153	9140576	0	0	0
sub-026	40	Fast	164	1702983	1708632	3	3	1110000
sub-026	40	Fast	165	6521839	6521037	4	5	1111010
sub-026	40	Fast	166	9028375	9028375	7	7	1111111
sub-026	40	Fast	167	3248076	4238076	0	5	101111
sub-026	40	Fast	168	8615079	8765104	1	2	1001000
sub-026	40	Fast	169	1085467	1087659	3	3	1110000
sub-026	40	Fast	170	7361924	7631624	1	4	1001011
sub-026	40	Fast	171	9054632	9054632	7	7	1111111
sub-026	40	Fast	172	5071862	5071962	4	6	1111011
sub-026	40	Fast	173	2108346	2138460	2	3	1101000
sub-026	40	Fast	174	1265349	1265349	7	7	1111111
sub-026	40	Fast	175	6718390	6537890	1	3	1000011
sub-026	40	Fast	176	4503712	4503789	5	5	1111100
sub-026	40	Fast	177	8952701	8291701	1	4	1000111
sub-026	40	Fast	178	264819	264819	7	7	1111111
sub-026	40	Fast	179	3074589	2084439	0	3	101001
sub-026	40	Fast	180	2851460	4862135	0	1	100000
sub-026	40	Fast	181	473216	473216	7	7	1111111
sub-026	40	Fast	182	265384	236784	2	4	1100011
sub-026	40	Fast	183	127543	127543	7	7	1111111
sub-026	40	Fast	184	8547261	8546971	3	4	1110001
sub-026	40	Fast	185	1795403	1739402	2	4	1100110
sub-026	40	Fast	186	7356140	4357145	0	4	110110
sub-026	40	Fast	187	7803194	7185094	1	3	1000011
sub-026	40	Fast	188	249537	2405789	0	0	0
sub-026	40	Fast	189	5846291	5846791	4	6	1111011
sub-026	40	Fast	190	2160573	2160857	4	4	1111000
sub-026	40	Fast	191	2350817	2308146	2	2	1100000
sub-026	40	Fast	192	5041923	5091423	2	5	1101011
sub-026	40	Fast	193	8296751	9824563	0	0	0
sub-026	40	Fast	194	1673984	1648953	2	3	1100100
sub-026	40	Fast	195	8792043	8742093	2	5	1101101
sub-026	40	Fast	196	2837956	2837042	4	4	1111000
sub-026	40	Fast	197	4216378	4216378	7	7	1111111
sub-026	40	Fast	198	5716203	5716203	7	7	1111111
sub-026	40	Fast	199	3054618	3056418	3	5	1110011
sub-026	40	Fast	200	2596748	2590765	3	4	1110100
