participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-021	100	Slow	1	4862170	4862170	7	7	1111111
sub-021	100	Slow	2	5384627	5384627	7	7	1111111
sub-021	100	Slow	3	926853	926853	7	7	1111111
sub-021	100	Slow	4	6907415	6907415	7	7	1111111
sub-021	100	Slow	5	6023814	6023814	7	7	1111111
sub-021	100	Slow	6	2315467	2315467	7	7	1111111
sub-021	100	Slow	7	9780415	9780415	7	7	1111111
sub-021	100	Slow	8	7982613	0	0	0	0
sub-021	100	Slow	9	5918476	5918476	7	7	1111111
sub-021	100	Slow	10	2087194	2087194	7	7	1111111
sub-021	100	Slow	11	4158627	4158627	7	7	1111111
sub-021	100	Slow	12	9263401	9263401	7	7	1111111
sub-021	100	Slow	13	1895403	1895403	7	7	1111111
sub-021	100	Slow	14	7521803	7521803	7	7	1111111
sub-021	100	Slow	15	7914830	7914830	7	7	1111111
sub-021	100	Slow	16	2089156	2089156	7	7	1111111
sub-021	100	Slow	17	9431076	9431076	7	7	1111111
sub-021	100	Slow	18	3986501	3986501	7	7	1111111
sub-021	100	Slow	19	9750216	9750216	7	7	1111111
sub-021	100	Slow	20	578426	578426	7	7	1111111
sub-021	100	Slow	21	9852106	9852106	7	7	1111111
sub-021	100	Slow	22	8740159	8740159	7	7	1111111
sub-021	100	Slow	23	4579813	4579813	7	7	1111111
sub-021	100	Slow	24	1207598	1207598	7	7	1111111
sub-021	100	Slow	25	8574391	8574391	7	7	1111111
sub-021	100	Slow	26	478213	478213	7	7	1111111
sub-021	100	Slow	27	3459128	3459128	7	7	1111111
sub-021	100	Slow	28	8391746	8391546	4	6	1111011
sub-021	100	Slow	29	7015238	7015238	7	7	1111111
sub-021	100	Slow	30	9803216	9803216	7	7	1111111
sub-021	100	Slow	31	1259476	1259476	7	7	1111111
sub-021	100	Slow	32	4176859	4176859	7	7	1111111
sub-021	100	Slow	33	2194586	2194586	7	7	1111111
sub-021	100	Slow	34	4513769	4513769	7	7	1111111
sub-021	100	Slow	35	3842569	3842569	7	7	1111111
sub-021	100	Slow	36	4953260	4953260	7	7	1111111
sub-021	100	Slow	37	4593871	4593871	7	7	1111111
sub-021	100	Slow	38	6850147	6850147	7	7	1111111
sub-021	100	Slow	39	8613097	8613097	7	7	1111111
sub-021	100	Slow	40	3498216	3498216	7	7	1111111
sub-021	100	Slow	41	6387102	6387102	7	7	1111111
sub-021	100	Slow	42	1573469	1573469	7	7	1111111
sub-021	100	Slow	43	8697501	8697501	7	7	1111111
sub-021	100	Slow	44	5216098	5216098	7	7	1111111
sub-021	100	Slow	45	8091475	8091475	7	7	1111111
sub-021	100	Slow	46	7698502	7698502	7	7	1111111
sub-021	100	Slow	47	5134982	5134082	4	6	1111011
sub-021	100	Slow	48	7819024	7819024	7	7	1111111
sub-021	100	Slow	49	8204751	8204751	7	7	1111111
sub-021	100	Slow	50	7641893	7641893	7	7	1111111
sub-021	40	Fast	51	6892143	0	0	0	0
sub-021	40	Fast	52	956287	0	1	1	1000000
sub-021	40	Fast	53	9823706	9823706	7	7	1111111
sub-021	40	Fast	54	6250189	6250189	7	7	1111111
sub-021	40	Fast	55	3691780	3691780	7	7	1111111
sub-021	40	Fast	56	1452378	1452378	7	7	1111111
sub-021	40	Fast	57	6349572	0	0	0	0
sub-021	40	Fast	58	7384192	0	0	0	0
sub-021	40	Fast	59	6389014	6308914	2	4	1100011
sub-021	40	Fast	60	8594301	8594301	7	7	1111111
sub-021	40	Fast	61	8305926	0	0	1	10000
sub-021	40	Fast	62	6178295	6198265	2	5	1101101
sub-021	40	Fast	63	514672	514672	7	7	1111111
sub-021	40	Fast	64	2630194	2630194	7	7	1111111
sub-021	40	Fast	65	9357680	9357680	7	7	1111111
sub-021	40	Fast	66	8614593	0	0	0	0
sub-021	40	Fast	67	8207164	0	0	1	10000
