participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-016	40	Fast	75	7459108	7452107	3	5	1110110
sub-016	40	Fast	76	8376190	8375890	3	5	1110011
sub-016	40	Fast	77	4521867	5421870	0	3	11100
sub-016	40	Fast	78	8620943	8620847	4	5	1111010
sub-016	40	Fast	79	2487965	2458962	2	4	1100110
sub-016	40	Fast	80	2483716	2486916	3	5	1110011
sub-016	40	Fast	81	8476059	8476527	4	4	1111000
sub-016	40	Fast	82	7084361	7046596	2	2	1100000
sub-016	40	Fast	83	9750128	9756187	3	4	1110100
sub-016	40	Fast	84	4392058	4396258	3	5	1110011
sub-016	40	Fast	85	9046138	4015838	0	3	100011
sub-016	40	Fast	86	1789354	1786954	3	5	1110011
sub-016	40	Fast	87	4017926	4589756	1	2	1000001
sub-016	40	Fast	88	3495820	4125986	0	1	1000
sub-016	40	Fast	89	6845291	6842514	3	3	1110000
sub-016	40	Fast	90	6843295	6842195	3	5	1110011
sub-016	40	Fast	91	8143720	8146520	3	5	1110011
sub-016	40	Fast	92	4827936	4725841	1	2	1010000
sub-016	40	Fast	93	4078136	4078195	5	5	1111100
sub-016	40	Fast	94	3789652	4561316	0	0	0
sub-016	40	Fast	95	1795468	1798546	3	3	1110000
sub-016	40	Fast	96	8297054	8296541	3	3	1110000
sub-016	40	Fast	97	7853610	7852610	3	6	1110111
sub-016	40	Fast	98	6019475	6015475	3	6	1110111
sub-016	40	Fast	99	6412930	6415930	3	6	1110111
sub-016	40	Fast	100	415682	145692	1	4	1001101
sub-016	28	Simultaneous	101	8913042	8913042	7	7	1111111
sub-016	28	Simultaneous	102	2685304	2685304	7	7	1111111
sub-016	28	Simultaneous	103	5971204	5971205	6	6	1111110
sub-016	28	Simultaneous	104	5234169	5248963	2	3	1100010
sub-016	28	Simultaneous	105	8702916	8701294	3	3	1110000
sub-016	28	Simultaneous	106	9526804	9526804	7	7	1111111
sub-016	28	Simultaneous	107	819457	819457	7	7	1111111
sub-016	28	Simultaneous	108	2567908	2567908	7	7	1111111
sub-016	28	Simultaneous	109	2754601	2754608	6	6	1111110
sub-016	28	Simultaneous	110	697354	697485	4	4	1111000
sub-016	28	Simultaneous	111	963725	963725	7	7	1111111
sub-016	28	Simultaneous	112	9106758	9106758	7	7	1111111
sub-016	28	Simultaneous	113	9512364	9512364	7	7	1111111
sub-016	28	Simultaneous	114	6987013	6987013	7	7	1111111
sub-016	28	Simultaneous	115	9416573	9416513	5	6	1111101
sub-016	28	Simultaneous	116	9365071	9635071	1	5	1001111
sub-016	28	Simultaneous	117	5196472	5196472	7	7	1111111
sub-016	28	Simultaneous	118	7526849	7526482	4	4	1111000
sub-016	28	Simultaneous	119	8175346	8175346	7	7	1111111
sub-016	28	Simultaneous	120	1032689	1032689	7	7	1111111
sub-016	28	Simultaneous	121	7035694	7035693	6	6	1111110
sub-016	28	Simultaneous	122	5842107	5847103	3	5	1110110
sub-016	28	Simultaneous	123	6324701	6324701	7	7	1111111
sub-016	28	Simultaneous	124	135682	135682	7	7	1111111
sub-016	28	Simultaneous	125	2584197	2489784	1	2	1010000
sub-016	28	Simultaneous	126	1386950	1386950	7	7	1111111
sub-016	28	Simultaneous	127	795283	795283	7	7	1111111
sub-016	28	Simultaneous	128	5234806	5234806	7	7	1111111
sub-016	28	Simultaneous	129	3906485	3906485	7	7	1111111
sub-016	28	Simultaneous	130	2316048	2316048	7	7	1111111
sub-016	28	Simultaneous	131	4053691	4053691	7	7	1111111
sub-016	28	Simultaneous	132	9210378	9210328	5	6	1111101
sub-016	28	Simultaneous	133	2967350	2913750	2	4	1100011
sub-016	28	Simultaneous	134	9810456	9810456	7	7	1111111
sub-016	28	Simultaneous	135	518792	518792	7	7	1111111
sub-016	28	Simultaneous	136	8196425	6185425	0	4	100111
sub-016	28	Simultaneous	137	2154068	2154068	7	7	1111111
sub-016	28	Simultaneous	138	5806791	5806791	7	7	1111111
sub-016	28	Simultaneous	139	561842	561842	7	7	1111111
sub-016	28	Simultaneous	140	4352687	4052678	1	4	1011100
sub-016	28	Simultaneous	141	2347198	2347198	7	7	1111111
sub-016	28	Simultaneous	142	7431026	7431026	7	7	1111111
sub-016	28	Simultaneous	143	856213	856213	7	7	1111111
sub-016	28	Simultaneous	144	628943	628293	4	5	1111001
sub-016	28	Simultaneous	145	6257193	6257189	5	5	1111100
sub-016	28	Simultaneous	146	4682019	4682019	7	7	1111111
sub-016	28	Simultaneous	147	3451279	3451279	7	7	1111111
sub-016	28	Simultaneous	148	9384571	9386584	3	4	1110100
sub-016	28	Simultaneous	149	9147306	9147036	4	5	1111001
sub-016	28	Simultaneous	150	791632	791632	7	7	1111111
sub-016	100	Slow	151	7036492	7036492	7	7	1111111
sub-016	100	Slow	152	6254318	6254983	4	4	1111000
sub-016	100	Slow	153	9083647	9283648	1	5	1011110
sub-016	100	Slow	154	2085914	2085914	7	7	1111111
sub-016	100	Slow	155	3165287	3165287	7	7	1111111
sub-016	100	Slow	156	4179326	4176597	3	3	1110000
sub-016	100	Slow	157	8074321	8074232	4	4	1111000
sub-016	100	Slow	158	7942851	7915481	2	3	1100001
sub-016	100	Slow	159	9153672	9153627	5	5	1111100
sub-016	100	Slow	160	5430861	5430861	7	7	1111111
sub-016	100	Slow	161	7215860	7489460	1	3	1000011
sub-016	100	Slow	162	6523794	6523794	7	7	1111111
sub-016	100	Slow	163	5318607	5316708	3	4	1110010
sub-016	100	Slow	164	9276835	9215487	2	2	1100000
sub-016	100	Slow	165	7243086	7246546	3	4	1110001
sub-016	100	Slow	166	6407259	6407258	6	6	1111110
sub-016	100	Slow	167	2875419	2875419	7	7	1111111
sub-016	100	Slow	168	2187495	2187497	6	6	1111110
sub-016	100	Slow	169	629154	629524	4	5	1111001
sub-016	100	Slow	170	7429853	7426412	3	3	1110000
sub-016	100	Slow	171	5371842	5341872	2	5	1101101
sub-016	100	Slow	172	796324	796324	7	7	1111111
sub-016	100	Slow	173	7890312	7890312	7	7	1111111
sub-016	100	Slow	174	4613275	4617270	3	5	1110110
sub-016	100	Slow	175	1496850	1496895	5	5	1111100
sub-016	100	Slow	176	2756183	2756183	7	7	1111111
sub-016	100	Slow	177	157826	157856	5	6	1111101
sub-016	100	Slow	178	5924603	5924603	7	7	1111111
sub-016	100	Slow	179	8370254	8370528	4	4	1111000
sub-016	100	Slow	180	375982	375982	7	7	1111111
sub-016	100	Slow	181	8309721	8301925	3	4	1110010
sub-016	100	Slow	182	8295137	8295137	7	7	1111111
sub-016	100	Slow	183	159324	159324	7	7	1111111
sub-016	100	Slow	184	9362078	9362078	7	7	1111111
sub-016	100	Slow	185	3518047	3518037	5	6	1111101
sub-016	100	Slow	186	3159704	3159074	4	5	1111001
sub-016	100	Slow	187	742586	742586	7	7	1111111
sub-016	100	Slow	188	2451038	2352038	1	5	1010111
sub-016	100	Slow	189	8497051	8497051	7	7	1111111
sub-016	100	Slow	190	4127539	4127598	5	5	1111100
sub-016	100	Slow	191	6053918	6053918	7	7	1111111
sub-016	100	Slow	192	8610427	8610427	7	7	1111111
sub-016	100	Slow	193	1896342	1896342	7	7	1111111
sub-016	100	Slow	194	5176230	5176230	7	7	1111111
sub-016	100	Slow	195	534289	534289	7	7	1111111
sub-016	100	Slow	196	2913480	2918480	3	6	1110111
sub-016	100	Slow	197	3891462	3891462	7	7	1111111
sub-016	100	Slow	198	9820376	9820376	7	7	1111111
sub-016	100	Slow	199	6321074	6321074	7	7	1111111
sub-016	100	Slow	200	7190842	7190842	7	7	1111111
