participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-015	100	Slow	1	1594728	1594728	7	7	1111111
sub-015	100	Slow	2	8153704	8154701	3	5	1110110
sub-015	100	Slow	3	4860193	4860193	7	7	1111111
sub-015	100	Slow	4	1890274	1890274	7	7	1111111
sub-015	100	Slow	5	1720943	1720911	5	5	1111100
sub-015	100	Slow	6	2069741	2064719	3	4	1110100
sub-015	100	Slow	7	1902368	1902368	7	7	1111111
sub-015	100	Slow	8	4271906	7291618	0	2	101000
sub-015	100	Slow	9	4719856	4719867	5	5	1111100
sub-015	100	Slow	10	5406972	5406972	7	7	1111111
sub-015	100	Slow	11	3452710	5432710	0	5	101111
sub-015	100	Slow	12	3749026	4739026	0	5	101111
sub-015	100	Slow	13	1258769	1258369	4	6	1111011
sub-015	100	Slow	14	7102956	7102956	7	7	1111111
sub-015	100	Slow	15	4135609	4135609	7	7	1111111
sub-015	100	Slow	16	1926870	1926870	7	7	1111111
sub-015	100	Slow	17	1956327	1956320	6	6	1111110
sub-015	100	Slow	18	8041325	8041325	7	7	1111111
sub-015	100	Slow	19	1296407	2369160	0	0	0
sub-015	100	Slow	20	9320516	9320156	4	5	1111001
sub-015	100	Slow	21	5032817	5132807	1	5	1011101
sub-015	100	Slow	22	4083257	4083257	7	7	1111111
sub-015	100	Slow	23	8796014	8796176	4	4	1111000
sub-015	100	Slow	24	3079415	3071495	3	5	1110101
sub-015	100	Slow	25	7389450	4389450	0	6	111111
sub-015	100	Slow	26	6289503	9189503	0	5	11111
sub-015	100	Slow	27	7409251	7409251	7	7	1111111
sub-015	100	Slow	28	1940378	1940398	5	6	1111101
sub-015	100	Slow	29	891572	891572	7	7	1111111
sub-015	100	Slow	30	813265	813265	7	7	1111111
sub-015	100	Slow	31	9461573	9617573	1	4	1000111
sub-015	100	Slow	32	4785609	8750413	0	1	100000
sub-015	100	Slow	33	4068315	4068315	7	7	1111111
sub-015	100	Slow	34	6250387	6250371	5	5	1111100
sub-015	100	Slow	35	6918324	6918324	7	7	1111111
sub-015	100	Slow	36	7215346	7215346	7	7	1111111
sub-015	100	Slow	37	7405126	7405126	7	7	1111111
sub-015	100	Slow	38	7910643	7910643	7	7	1111111
sub-015	100	Slow	39	7542318	7542168	4	5	1111001
sub-015	100	Slow	40	215764	215764	7	7	1111111
sub-015	100	Slow	41	2170564	2170564	7	7	1111111
sub-015	100	Slow	42	4381965	4381465	4	6	1111011
sub-015	100	Slow	43	4361278	4361278	7	7	1111111
sub-015	100	Slow	44	8401759	8410759	2	5	1100111
sub-015	100	Slow	45	6748903	6748903	7	7	1111111
sub-015	100	Slow	46	5604289	5604289	7	7	1111111
sub-015	100	Slow	47	8564237	8564237	7	7	1111111
sub-015	100	Slow	48	4682150	4682150	7	7	1111111
sub-015	100	Slow	49	5318027	5318027	7	7	1111111
sub-015	100	Slow	50	3251947	3251347	4	6	1111011
sub-015	60	Fast+delay	51	4957021	4957021	7	7	1111111
sub-015	60	Fast+delay	52	8562371	8562371	7	7	1111111
sub-015	60	Fast+delay	53	2059836	2083561	2	2	1100000
sub-015	60	Fast+delay	54	7504269	7504279	5	6	1111101
sub-015	60	Fast+delay	55	1480375	1480375	7	7	1111111
sub-015	60	Fast+delay	56	7653801	7653801	7	7	1111111
sub-015	60	Fast+delay	57	3054187	3054187	7	7	1111111
sub-015	60	Fast+delay	58	5196302	9156302	0	5	101111
sub-015	60	Fast+delay	59	7346150	7346150	7	7	1111111
sub-015	60	Fast+delay	60	3178642	3178632	5	6	1111101
