participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-010	28	Simultaneous	138	2307684	2307864	4	5	1111001
sub-010	28	Simultaneous	139	716832	716832	7	7	1111111
sub-010	28	Simultaneous	140	9078352	9078352	7	7	1111111
sub-010	28	Simultaneous	141	8670925	8760000	1	2	1001000
sub-010	28	Simultaneous	142	2804596	2804596	7	7	1111111
sub-010	28	Simultaneous	143	1306278	1306278	7	7	1111111
sub-010	28	Simultaneous	144	8796251	8796251	7	7	1111111
sub-010	28	Simultaneous	145	6371982	6371892	4	5	1111001
sub-010	28	Simultaneous	146	9837120	9837260	4	5	1111001
sub-010	28	Simultaneous	147	5148076	6148076	0	6	111111
sub-010	28	Simultaneous	148	7638120	7368120	1	5	1001111
sub-010	28	Simultaneous	149	4267503	4267503	7	7	1111111
sub-010	28	Simultaneous	150	3972108	3962108	2	6	1101111
sub-010	40	Fast	151	2907548	2948500	2	3	1100100
sub-010	40	Fast	152	9807621	9827630	2	4	1101100
sub-010	40	Fast	153	2063471	0	0	1	100000
sub-010	40	Fast	154	5327694	0	0	0	0
sub-010	40	Fast	155	1365748	315740	0	4	101110
sub-010	40	Fast	156	7936128	7426500	1	2	1001000
sub-010	40	Fast	157	4087935	4027960	2	4	1101100
sub-010	40	Fast	158	8175032	8175396	4	4	1111000
sub-010	40	Fast	159	3172450	3100000	2	3	1100001
sub-010	40	Fast	160	5716943	6251400	0	0	0
sub-010	40	Fast	161	395478	314800	2	2	1100000
sub-010	40	Fast	162	1906457	953167	0	2	100001
sub-010	40	Fast	163	1370829	1370000	4	4	1111000
sub-010	40	Fast	164	1593648	1593748	4	6	1111011
sub-010	40	Fast	165	7825164	7825000	4	4	1111000
sub-010	40	Fast	166	6958231	6958231	7	7	1111111
sub-010	40	Fast	167	5049687	5049687	7	7	1111111
sub-010	40	Fast	168	4857620	6402700	0	1	1
sub-010	40	Fast	169	6309814	6309000	4	4	1111000
sub-010	40	Fast	170	5364912	5364192	4	5	1111001
sub-010	40	Fast	171	5021937	5031927	2	5	1101101
sub-010	40	Fast	172	5410926	5461927	2	4	1100110
sub-010	40	Fast	173	8271063	5471263	0	4	11011
sub-010	40	Fast	174	5124638	5124638	7	7	1111111
sub-010	40	Fast	175	2065879	5428000	0	0	0
sub-010	40	Fast	176	9315047	9325000	2	4	1101100
sub-010	40	Fast	177	2160897	2160897	7	7	1111111
sub-010	40	Fast	178	4853162	4853762	4	6	1111011
sub-010	40	Fast	179	1725069	1725069	7	7	1111111
sub-010	40	Fast	180	9410687	9415687	3	6	1110111
sub-010	40	Fast	181	4230856	4200000	2	3	1101000
sub-010	40	Fast	182	5302178	5302178	7	7	1111111
sub-010	40	Fast	183	2794803	2784000	2	4	1101010
sub-010	40	Fast	184	7408531	7408531	7	7	1111111
sub-010	40	Fast	185	7824590	7854290	2	5	1101011
sub-010	40	Fast	186	4032675	4032675	7	7	1111111
sub-010	40	Fast	187	345869	0	1	1	1000000
sub-010	40	Fast	188	796425	736425	2	6	1101111
sub-010	40	Fast	189	9582706	0	0	1	10
sub-010	40	Fast	190	5861329	5836000	2	2	1100000
sub-010	40	Fast	191	5208734	5908234	1	5	1011011
sub-010	40	Fast	192	2109475	2019573	1	3	1001010
sub-010	40	Fast	193	3926781	0	0	0	0
sub-010	40	Fast	194	381254	381264	5	6	1111101
sub-010	40	Fast	195	3604987	3604897	4	5	1111001
sub-010	40	Fast	196	7620541	7620531	5	6	1111101
sub-010	40	Fast	197	385179	0	1	1	1000000
sub-010	40	Fast	198	6514038	1625430	0	1	10
sub-010	40	Fast	199	594172	594172	7	7	1111111
sub-010	40	Fast	200	1745302	1746302	3	6	1110111
