participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-009	60	Fast+delay	1	417823	417813	5	6	1111101
sub-009	60	Fast+delay	2	4395670	4367930	2	3	1100001
sub-009	60	Fast+delay	3	5348102	4358103	0	4	101110
sub-009	60	Fast+delay	4	4138576	4358516	1	4	1001101
sub-009	60	Fast+delay	5	632845	634825	3	5	1110101
sub-009	60	Fast+delay	6	7042183	7028143	2	4	1100101
sub-009	60	Fast+delay	7	3541869	3541869	7	7	1111111
sub-009	60	Fast+delay	8	8591234	8695234	1	5	1010111
sub-009	60	Fast+delay	9	5308426	5408246	1	4	1011001
sub-009	60	Fast+delay	10	2879465	2879465	7	7	1111111
sub-009	60	Fast+delay	11	1349062	1349062	7	7	1111111
sub-009	60	Fast+delay	12	9251706	9152706	1	5	1010111
sub-009	60	Fast+delay	13	394785	398645	3	4	1110001
sub-009	60	Fast+delay	14	7269840	3642840	0	3	111
sub-009	60	Fast+delay	15	6925740	6925740	7	7	1111111
sub-009	60	Fast+delay	16	6812079	6812079	7	7	1111111
sub-009	60	Fast+delay	17	9685140	7985140	0	5	11111
sub-009	60	Fast+delay	18	2836540	2836540	7	7	1111111
sub-009	60	Fast+delay	19	5319287	5328546	2	2	1100000
sub-009	60	Fast+delay	20	5810473	5810453	5	6	1111101
sub-009	60	Fast+delay	21	6280147	5914804	0	0	0
sub-009	60	Fast+delay	22	1492873	1492843	5	6	1111101
sub-009	60	Fast+delay	23	2156873	3156873	0	6	111111
sub-009	60	Fast+delay	24	6435270	6487056	2	2	1100000
sub-009	60	Fast+delay	25	7182950	9645360	0	1	1
sub-009	60	Fast+delay	26	952864	925864	2	5	1100111
sub-009	60	Fast+delay	27	6530487	6530487	7	7	1111111
sub-009	60	Fast+delay	28	7856913	7856913	7	7	1111111
sub-009	60	Fast+delay	29	6038179	7918639	0	2	1001
sub-009	60	Fast+delay	30	5719368	6719657	0	3	111000
sub-009	60	Fast+delay	31	2071948	2071869	4	4	1111000
sub-009	60	Fast+delay	32	5286390	5286930	4	5	1111001
sub-009	60	Fast+delay	33	519432	519432	7	7	1111111
sub-009	60	Fast+delay	34	8463709	8468709	3	6	1110111
sub-009	60	Fast+delay	35	2695107	2695107	7	7	1111111
sub-009	60	Fast+delay	36	825734	825734	7	7	1111111
sub-009	60	Fast+delay	37	9168573	9165873	3	5	1110011
sub-009	60	Fast+delay	38	8623197	6723194	0	4	11110
sub-009	60	Fast+delay	39	2679034	2679037	6	6	1111110
sub-009	60	Fast+delay	40	8932540	8932540	7	7	1111111
sub-009	60	Fast+delay	41	2185079	2185079	7	7	1111111
sub-009	60	Fast+delay	42	2469387	2569586	1	4	1011010
sub-009	60	Fast+delay	43	6189437	5189437	0	6	111111
sub-009	60	Fast+delay	44	751426	746953	2	2	1100000
sub-009	60	Fast+delay	45	4290683	4290683	7	7	1111111
sub-009	60	Fast+delay	46	4578631	4568651	2	5	1101101
sub-009	60	Fast+delay	47	785921	621921	1	4	1000111
sub-009	60	Fast+delay	48	7159408	7169028	2	4	1101001
sub-009	60	Fast+delay	49	2784635	6284635	0	5	11111
sub-009	60	Fast+delay	50	7152890	7152890	7	7	1111111
sub-009	28	Simultaneous	51	5137849	5137849	7	7	1111111
sub-009	28	Simultaneous	52	5043961	5043961	7	7	1111111
sub-009	28	Simultaneous	53	6235841	6547861	1	3	1000101
sub-009	28	Simultaneous	54	592143	592143	7	7	1111111
sub-009	28	Simultaneous	55	9462315	9462315	7	7	1111111
sub-009	28	Simultaneous	56	731642	751642	2	6	1101111
sub-009	28	Simultaneous	57	3086214	3086243	5	5	1111100
sub-009	28	Simultaneous	58	2851460	2851460	7	7	1111111
sub-009	28	Simultaneous	59	2473619	2473619	7	7	1111111
sub-009	28	Simultaneous	60	9418723	9278723	1	5	1001111
sub-009	28	Simultaneous	61	6109745	6109745	7	7	1111111
sub-009	28	Simultaneous	62	9671842	9671842	7	7	1111111
sub-009	28	Simultaneous	63	6417528	6417528	7	7	1111111
sub-009	28	Simultaneous	64	3641098	3641097	6	6	1111110
sub-009	28	Simultaneous	65	1569074	1569074	7	7	1111111
sub-009	28	Simultaneous	66	6125780	6125780	7	7	1111111
sub-009	28	Simultaneous	67	8791452	6791452	0	6	111111
sub-009	28	Simultaneous	68	5948321	9548321	0	5	11111
sub-009	28	Simultaneous	69	243756	243756	7	7	1111111
sub-009	28	Simultaneous	70	5163497	5168497	3	6	1110111
sub-009	28	Simultaneous	71	7456829	7828492	1	1	1000000
sub-009	28	Simultaneous	72	7104293	7104293	7	7	1111111
sub-009	28	Simultaneous	73	5614290	5614290	7	7	1111111
sub-009	28	Simultaneous	74	542168	542168	7	7	1111111
sub-009	28	Simultaneous	75	1495263	1495263	7	7	1111111
sub-009	28	Simultaneous	76	1034976	1034976	7	7	1111111
sub-009	28	Simultaneous	77	698471	698371	4	6	1111011
sub-009	28	Simultaneous	78	7023461	7023461	7	7	1111111
sub-009	28	Simultaneous	79	8639524	5836271	0	1	10000
sub-009	28	Simultaneous	80	917642	917642	7	7	1111111
sub-009	28	Simultaneous	81	4729806	4864296	1	2	1000001
sub-009	28	Simultaneous	82	3948712	3548612	1	5	1011011
sub-009	28	Simultaneous	83	5892430	5892430	7	7	1111111
sub-009	28	Simultaneous	84	6523708	6523708	7	7	1111111
sub-009	28	Simultaneous	85	1756908	1756908	7	7	1111111
sub-009	28	Simultaneous	86	8042376	8042376	7	7	1111111
sub-009	28	Simultaneous	87	867429	768429	1	5	1010111
sub-009	28	Simultaneous	88	4809612	4809612	7	7	1111111
sub-009	28	Simultaneous	89	9615342	9615342	7	7	1111111
sub-009	28	Simultaneous	90	9230761	9530761	1	6	1011111
sub-009	28	Simultaneous	91	9180274	9180274	7	7	1111111
sub-009	28	Simultaneous	92	726915	726915	7	7	1111111
sub-009	28	Simultaneous	93	546217	546217	7	7	1111111
sub-009	28	Simultaneous	94	5276084	5276027	5	5	1111100
sub-009	28	Simultaneous	95	6251748	6521748	1	5	1001111
sub-009	28	Simultaneous	96	9384720	9276420	1	3	1000011
sub-009	28	Simultaneous	97	2368945	2564925	1	4	1010101
sub-009	28	Simultaneous	98	6871902	6781902	1	5	1001111
sub-009	28	Simultaneous	99	2495871	2495871	7	7	1111111
sub-009	28	Simultaneous	100	6853702	6873502	2	5	1101011
sub-009	100	Slow	101	1859306	1859306	7	7	1111111
sub-009	100	Slow	102	5497130	5497130	7	7	1111111
sub-009	100	Slow	103	6284091	5614021	0	3	1101
sub-009	100	Slow	104	9374826	9374827	6	6	1111110
sub-009	100	Slow	105	7326814	7326814	7	7	1111111
sub-009	100	Slow	106	8604135	8603145	3	5	1110101
