participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-017	100	Slow	1	745293	745293	7	7	1111111
sub-017	100	Slow	2	1680475	1682105	3	4	1110001
sub-017	100	Slow	3	8471230	8124070	1	2	1000001
sub-017	100	Slow	4	5206174	5206740	4	4	1111000
sub-017	100	Slow	5	892415	892415	7	7	1111111
sub-017	100	Slow	6	7482395	7282594	1	4	1011010
sub-017	100	Slow	7	6329540	6204309	1	1	1000000
sub-017	100	Slow	8	1367094	1367096	6	6	1111110
sub-017	100	Slow	9	4819237	4978137	1	3	1000011
sub-017	100	Slow	10	8052371	8053271	3	5	1110011
sub-017	100	Slow	11	4105827	5274271	0	0	0
sub-017	100	Slow	12	861254	861254	7	7	1111111
sub-017	100	Slow	13	3510728	3510758	5	6	1111101
sub-017	100	Slow	14	2159438	2159418	5	6	1111101
sub-017	100	Slow	15	5628091	5219081	1	3	1000101
sub-017	100	Slow	16	4159208	4159208	7	7	1111111
sub-017	100	Slow	17	251734	931754	1	4	1001101
sub-017	100	Slow	18	8043167	8043167	7	7	1111111
sub-017	100	Slow	19	1430762	1420762	2	6	1101111
sub-017	100	Slow	20	1659203	9653420	0	2	110000
sub-017	100	Slow	21	2974138	9274138	0	5	11111
sub-017	100	Slow	22	936124	936185	5	5	1111100
sub-017	100	Slow	23	8941753	8941753	7	7	1111111
sub-017	100	Slow	24	9304257	8034295	0	2	1100
sub-017	100	Slow	25	7245160	7245180	5	6	1111101
sub-017	100	Slow	26	157962	182935	2	3	1100100
sub-017	100	Slow	27	2803745	2803745	7	7	1111111
sub-017	100	Slow	28	7123856	7123856	7	7	1111111
sub-017	100	Slow	29	746521	746521	7	7	1111111
sub-017	100	Slow	30	9324105	9324105	7	7	1111111
sub-017	100	Slow	31	3748095	3748095	7	7	1111111
sub-017	100	Slow	32	8724059	8724059	7	7	1111111
sub-017	100	Slow	33	6089425	6089425	7	7	1111111
sub-017	100	Slow	34	5379408	5279038	1	4	1011001
sub-017	100	Slow	35	9462783	9462783	7	7	1111111
sub-017	100	Slow	36	3495861	3495861	7	7	1111111
sub-017	100	Slow	37	6148239	6148239	7	7	1111111
sub-017	100	Slow	38	2816435	2816435	7	7	1111111
sub-017	100	Slow	39	283675	283675	7	7	1111111
sub-017	100	Slow	40	2593614	2513679	2	4	1101100
sub-017	100	Slow	41	462375	231675	1	3	1000011
sub-017	100	Slow	42	9148756	9148756	7	7	1111111
sub-017	100	Slow	43	9514702	9514702	7	7	1111111
sub-017	100	Slow	44	8462510	8462510	7	7	1111111
sub-017	100	Slow	45	9478231	9432078	2	2	1100000
sub-017	100	Slow	46	9186053	9186053	7	7	1111111
sub-017	100	Slow	47	1368752	1368752	7	7	1111111
sub-017	100	Slow	48	3714859	3714859	7	7	1111111
sub-017	100	Slow	49	5723640	4725860	0	3	110001
sub-017	100	Slow	50	1329478	1329478	7	7	1111111
sub-017	40	Fast	51	3046829	3048291	3	3	1110000
sub-017	40	Fast	52	7524391	5628391	0	4	10111
sub-017	40	Fast	53	8765192	8735192	2	6	1101111
sub-017	40	Fast	54	3546721	3546721	7	7	1111111
sub-017	40	Fast	55	3619508	3519208	1	5	1011011
sub-017	40	Fast	56	1285397	9283547	0	3	110001
sub-017	40	Fast	57	9843756	9243586	1	4	1011001
sub-017	40	Fast	58	5378096	5278096	1	6	1011111
sub-017	40	Fast	59	7824650	8725602	0	2	10100
sub-017	40	Fast	60	6349821	6187091	1	2	1000001
sub-017	40	Fast	61	7039642	7039261	4	4	1111000
sub-017	40	Fast	62	7012936	7032596	2	4	1101001
sub-017	40	Fast	63	4561283	4562813	3	4	1110001
sub-017	40	Fast	64	4927180	4917853	2	3	1101000
sub-017	40	Fast	65	6253789	3267489	0	3	100011
sub-017	40	Fast	66	4710865	4710536	4	4	1111000
sub-017	40	Fast	67	6823719	6823719	7	7	1111111
sub-017	40	Fast	68	3870496	3807946	2	3	1100001
sub-017	40	Fast	69	4023917	4029685	3	3	1110000
sub-017	40	Fast	70	5016987	5016987	7	7	1111111
sub-017	40	Fast	71	9051487	9054187	3	5	1110011
sub-017	40	Fast	72	1795403	1794950	3	3	1110000
sub-017	40	Fast	73	2138650	2186530	2	3	1100001
sub-017	40	Fast	74	8143592	8143560	5	5	1111100
sub-017	40	Fast	75	614953	614957	6	6	1111110
sub-017	40	Fast	76	6539207	6924575	1	1	1000000
sub-017	40	Fast	77	4527910	4527961	5	5	1111100
sub-017	40	Fast	78	3479260	9267421	0	0	0
sub-017	40	Fast	79	2470986	2478906	3	5	1110101
sub-017	40	Fast	80	5984362	5984503	4	4	1111000
sub-017	40	Fast	81	2106874	2106873	6	6	1111110
sub-017	40	Fast	82	3765904	9765803	0	4	111010
sub-017	40	Fast	83	3507182	3507981	4	5	1111010
sub-017	40	Fast	84	9632874	9638512	3	3	1110000
sub-017	40	Fast	85	8507236	8507329	4	4	1111000
sub-017	40	Fast	86	6409182	6409182	7	7	1111111
sub-017	40	Fast	87	1694753	9186532	0	0	0
sub-017	40	Fast	88	7061354	7061354	7	7	1111111
sub-017	40	Fast	89	7923506	7256039	1	1	1000000
sub-017	40	Fast	90	3569017	6325879	0	0	0
sub-017	40	Fast	91	9083657	9083657	7	7	1111111
sub-017	40	Fast	92	2613907	2671390	2	2	1100000
sub-017	40	Fast	93	6104289	6104589	4	6	1111011
sub-017	40	Fast	94	5316809	5316982	4	4	1111000
sub-017	40	Fast	95	9657034	9657823	4	4	1111000
sub-017	40	Fast	96	5276130	5276039	4	5	1111010
sub-017	40	Fast	97	6513248	6123526	1	2	1001000
sub-017	40	Fast	98	5632981	5632891	4	5	1111001
sub-017	40	Fast	99	9476305	9470652	3	3	1110000
sub-017	40	Fast	100	5938716	5938062	4	4	1111000
sub-017	28	Simultaneous	101	3274590	3274590	7	7	1111111
sub-017	28	Simultaneous	102	8719406	8716405	3	5	1110110
sub-017	28	Simultaneous	103	1708925	1708925	7	7	1111111
sub-017	28	Simultaneous	104	9157064	9157064	7	7	1111111
sub-017	28	Simultaneous	105	4369087	4369087	7	7	1111111
sub-017	28	Simultaneous	106	1749835	1749835	7	7	1111111
sub-017	28	Simultaneous	107	6531780	9536780	0	5	110111
