participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-024	28	Simultaneous	174	8695014	8695014	7	7	1111111
sub-024	28	Simultaneous	175	4307519	4307519	7	7	1111111
sub-024	28	Simultaneous	176	4276583	4276583	7	7	1111111
sub-024	28	Simultaneous	177	4986751	4986751	7	7	1111111
sub-024	28	Simultaneous	178	3279680	3279680	7	7	1111111
sub-024	28	Simultaneous	179	1504638	1504638	7	7	1111111
sub-024	28	Simultaneous	180	4915260	4915260	7	7	1111111
sub-024	28	Simultaneous	181	2951064	2951064	7	7	1111111
sub-024	28	Simultaneous	182	9270681	9270681	7	7	1111111
sub-024	28	Simultaneous	183	7390468	7390468	7	7	1111111
sub-024	28	Simultaneous	184	5109642	5109642	7	7	1111111
sub-024	28	Simultaneous	185	5894716	5894716	7	7	1111111
sub-024	28	Simultaneous	186	5916038	5916038	7	7	1111111
sub-024	28	Simultaneous	187	685347	685347	7	7	1111111
sub-024	28	Simultaneous	188	3297081	3297081	7	7	1111111
sub-024	28	Simultaneous	189	4917380	4917380	7	7	1111111
sub-024	28	Simultaneous	190	5081936	5081936	7	7	1111111
sub-024	28	Simultaneous	191	6538104	6538104	7	7	1111111
sub-024	28	Simultaneous	192	853264	853264	7	7	1111111
sub-024	28	Simultaneous	193	5706134	5706134	7	7	1111111
sub-024	28	Simultaneous	194	6250437	6250437	7	7	1111111
sub-024	28	Simultaneous	195	7623459	7543259	1	4	1001011
sub-024	28	Simultaneous	196	5179023	5179023	7	7	1111111
sub-024	28	Simultaneous	197	4902185	4902185	7	7	1111111
sub-024	28	Simultaneous	198	7428091	7428091	7	7	1111111
sub-024	28	Simultaneous	199	7924560	7924560	7	7	1111111
sub-024	28	Simultaneous	200	6953140	6953140	7	7	1111111
