participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-012	40	Fast	75	8409156	8409156	7	7	1111111
sub-012	40	Fast	76	3856741	3854761	3	5	1110101
sub-012	40	Fast	77	5793160	5793160	7	7	1111111
sub-012	40	Fast	78	153286	153286	7	7	1111111
sub-012	40	Fast	79	5713628	5713628	7	7	1111111
sub-012	40	Fast	80	9730216	5730216	0	6	111111
sub-012	40	Fast	81	7695134	7695134	7	7	1111111
sub-012	40	Fast	82	8763951	8769351	3	5	1110011
sub-012	40	Fast	83	1026435	1026435	7	7	1111111
sub-012	40	Fast	84	8237609	8236742	3	3	1110000
sub-012	40	Fast	85	2835971	8235971	0	5	11111
sub-012	40	Fast	86	7183690	8173690	0	5	101111
sub-012	40	Fast	87	648351	643589	3	3	1110000
sub-012	40	Fast	88	4538061	3548061	0	5	101111
sub-012	40	Fast	89	7502698	7508645	3	4	1110100
sub-012	40	Fast	90	7183429	8173429	0	5	101111
sub-012	40	Fast	91	1394805	1394805	7	7	1111111
sub-012	40	Fast	92	6938251	6385100	1	1	1000000
sub-012	40	Fast	93	2146579	7146590	0	4	111100
sub-012	40	Fast	94	8327541	8540374	1	1	1000000
sub-012	40	Fast	95	4086297	4086297	7	7	1111111
sub-012	40	Fast	96	7438196	7438196	7	7	1111111
sub-012	40	Fast	97	7089623	7086923	3	5	1110011
sub-012	40	Fast	98	591328	591328	7	7	1111111
sub-012	40	Fast	99	673849	873549	1	5	1011011
sub-012	40	Fast	100	6951834	6951347	4	4	1111000
sub-012	100	Slow	101	4368570	4368570	7	7	1111111
sub-012	100	Slow	102	5037621	5037621	7	7	1111111
sub-012	100	Slow	103	1485309	1485309	7	7	1111111
sub-012	100	Slow	104	1458306	1458306	7	7	1111111
sub-012	100	Slow	105	9132046	9132046	7	7	1111111
sub-012	100	Slow	106	1602785	1602875	4	5	1111001
sub-012	100	Slow	107	2754196	2754163	5	5	1111100
sub-012	100	Slow	108	7839612	7839612	7	7	1111111
sub-012	100	Slow	109	2139640	2139640	7	7	1111111
sub-012	100	Slow	110	2095476	2095476	7	7	1111111
sub-012	100	Slow	111	2051496	2051496	7	7	1111111
sub-012	100	Slow	112	8379146	8379146	7	7	1111111
sub-012	100	Slow	113	1540769	1540769	7	7	1111111
sub-012	100	Slow	114	5248963	5298763	2	5	1101011
sub-012	100	Slow	115	1597428	1597428	7	7	1111111
sub-012	100	Slow	116	2785306	2785306	7	7	1111111
sub-012	100	Slow	117	2843156	2843156	7	7	1111111
sub-012	100	Slow	118	7518694	7518691	6	6	1111110
sub-012	100	Slow	119	2809563	2805693	3	4	1110001
sub-012	100	Slow	120	7149562	7149563	6	6	1111110
sub-012	100	Slow	121	6129048	6129048	7	7	1111111
sub-012	100	Slow	122	3258967	3689670	1	1	1000000
sub-012	100	Slow	123	2549387	9542387	0	5	110111
sub-012	100	Slow	124	4510382	4510382	7	7	1111111
sub-012	100	Slow	125	9275410	9275410	7	7	1111111
sub-012	100	Slow	126	4839012	4839012	7	7	1111111
sub-012	100	Slow	127	8654103	8654103	7	7	1111111
sub-012	100	Slow	128	713296	713294	6	6	1111110
sub-012	100	Slow	129	561498	561498	7	7	1111111
sub-012	100	Slow	130	2079143	2079143	7	7	1111111
sub-012	100	Slow	131	4987035	4983152	3	3	1110000
sub-012	100	Slow	132	4210786	4510786	1	6	1011111
sub-012	100	Slow	133	5346829	5346829	7	7	1111111
sub-012	100	Slow	134	6751902	6751902	7	7	1111111
sub-012	100	Slow	135	3426791	3426791	7	7	1111111
sub-012	100	Slow	136	1489763	1489763	7	7	1111111
sub-012	100	Slow	137	1408357	1408756	4	5	1111010
sub-012	100	Slow	138	4182693	4182693	7	7	1111111
sub-012	100	Slow	139	582134	582134	7	7	1111111
sub-012	100	Slow	140	927358	927348	5	6	1111101
sub-012	100	Slow	141	6937520	6937520	7	7	1111111
sub-012	100	Slow	142	9750326	9320756	1	3	1001001
sub-012	100	Slow	143	7836041	9876041	0	5	101111
sub-012	100	Slow	144	8076542	3806542	0	4	1111
sub-012	100	Slow	145	5147068	5147086	5	5	1111100
sub-012	100	Slow	146	1490523	1490523	7	7	1111111
sub-012	100	Slow	147	6714853	4716853	0	5	110111
sub-012	100	Slow	148	5290637	5290637	7	7	1111111
sub-012	100	Slow	149	5791042	5791042	7	7	1111111
sub-012	100	Slow	150	216795	972795	1	4	1000111
sub-012	28	Simultaneous	151	6510294	6510294	7	7	1111111
sub-012	28	Simultaneous	152	8094135	8094135	7	7	1111111
sub-012	28	Simultaneous	153	6321590	6321590	7	7	1111111
sub-012	28	Simultaneous	154	7091385	7091385	7	7	1111111
sub-012	28	Simultaneous	155	4806195	4806195	7	7	1111111
sub-012	28	Simultaneous	156	1259780	1259780	7	7	1111111
sub-012	28	Simultaneous	157	7325861	7325861	7	7	1111111
sub-012	28	Simultaneous	158	3160294	3160294	7	7	1111111
sub-012	28	Simultaneous	159	863921	869321	3	5	1110011
sub-012	28	Simultaneous	160	6912354	6192354	1	5	1001111
sub-012	28	Simultaneous	161	736412	736412	7	7	1111111
sub-012	28	Simultaneous	162	9320684	9320684	7	7	1111111
sub-012	28	Simultaneous	163	4329860	4329860	7	7	1111111
sub-012	28	Simultaneous	164	2439768	9435768	0	5	110111
sub-012	28	Simultaneous	165	6918523	6918523	7	7	1111111
sub-012	28	Simultaneous	166	1954738	1954738	7	7	1111111
sub-012	28	Simultaneous	167	2894507	2874509	2	5	1101110
sub-012	28	Simultaneous	168	7289154	7289154	7	7	1111111
sub-012	28	Simultaneous	169	3791240	3791240	7	7	1111111
sub-012	28	Simultaneous	170	5260981	5260981	7	7	1111111
sub-012	28	Simultaneous	171	4187602	4187602	7	7	1111111
sub-012	28	Simultaneous	172	4625907	4625907	7	7	1111111
sub-012	28	Simultaneous	173	5816397	5816397	7	7	1111111
sub-012	28	Simultaneous	174	4239067	4236097	3	5	1110101
sub-012	28	Simultaneous	175	3591874	3591874	7	7	1111111
sub-012	28	Simultaneous	176	4972103	4972103	7	7	1111111
sub-012	28	Simultaneous	177	2671409	2671409	7	7	1111111
sub-012	28	Simultaneous	178	4635821	4635821	7	7	1111111
sub-012	28	Simultaneous	179	7834205	7834205	7	7	1111111
sub-012	28	Simultaneous	180	4065912	4065912	7	7	1111111
sub-012	28	Simultaneous	181	976283	986283	2	6	1101111
sub-012	28	Simultaneous	182	3591082	3591082	7	7	1111111
sub-012	28	Simultaneous	183	7540612	7540612	7	7	1111111
sub-012	28	Simultaneous	184	1045936	1045936	7	7	1111111
sub-012	28	Simultaneous	185	7415869	7415869	7	7	1111111
sub-012	28	Simultaneous	186	3597160	3597160	7	7	1111111
sub-012	28	Simultaneous	187	1380652	1380652	7	7	1111111
sub-012	28	Simultaneous	188	653912	653912	7	7	1111111
sub-012	28	Simultaneous	189	7263481	7243681	2	5	1101011
sub-012	28	Simultaneous	190	953641	953641	7	7	1111111
sub-012	28	Simultaneous	191	6782504	6782504	7	7	1111111
sub-012	28	Simultaneous	192	3279601	3279601	7	7	1111111
sub-012	28	Simultaneous	193	1786392	1786392	7	7	1111111
sub-012	28	Simultaneous	194	4579832	4579832	7	7	1111111
sub-012	28	Simultaneous	195	7326910	7326910	7	7	1111111
sub-012	28	Simultaneous	196	7053819	7053819	7	7	1111111
sub-012	28	Simultaneous	197	2407135	2407135	7	7	1111111
sub-012	28	Simultaneous	198	7652143	7652143	7	7	1111111
sub-012	28	Simultaneous	199	7415326	7415326	7	7	1111111
sub-012	28	Simultaneous	200	3829465	3848562	2	3	1100010
