participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-025	28	Simultaneous	37	748169	748169	7	7	1111111
sub-025	28	Simultaneous	38	5920418	5920418	7	7	1111111
sub-025	28	Simultaneous	39	2854690	2854630	5	6	1111101
sub-025	28	Simultaneous	40	3759846	3859760	1	3	1011000
sub-025	28	Simultaneous	41	8164907	8164907	7	7	1111111
sub-025	28	Simultaneous	42	5418937	5418937	7	7	1111111
sub-025	28	Simultaneous	43	6873012	6873012	7	7	1111111
sub-025	28	Simultaneous	44	4796835	4796835	7	7	1111111
sub-025	28	Simultaneous	45	5732169	5732169	7	7	1111111
sub-025	28	Simultaneous	46	9142367	9142367	7	7	1111111
sub-025	28	Simultaneous	47	5871463	5871463	7	7	1111111
sub-025	28	Simultaneous	48	1708935	1708935	7	7	1111111
sub-025	28	Simultaneous	49	4726035	4726035	7	7	1111111
sub-025	28	Simultaneous	50	1093425	1093425	7	7	1111111
sub-025	100	Slow	51	4261780	4261780	7	7	1111111
sub-025	100	Slow	52	2563970	2563980	5	6	1111101
sub-025	100	Slow	53	5824170	5724170	1	6	1011111
sub-025	100	Slow	54	9750148	9750148	7	7	1111111
sub-025	100	Slow	55	6905347	6905347	7	7	1111111
sub-025	100	Slow	56	4756132	4756132	7	7	1111111
sub-025	100	Slow	57	6073251	6073251	7	7	1111111
sub-025	100	Slow	58	2780413	2780413	7	7	1111111
sub-025	100	Slow	59	6287594	6289754	3	4	1110001
sub-025	100	Slow	60	1023578	1023578	7	7	1111111
sub-025	100	Slow	61	6732984	6732984	7	7	1111111
sub-025	100	Slow	62	5831604	5831604	7	7	1111111
sub-025	100	Slow	63	1470369	1470369	7	7	1111111
sub-025	100	Slow	64	6231047	6231047	7	7	1111111
sub-025	100	Slow	65	9703621	9703621	7	7	1111111
sub-025	100	Slow	66	8147926	8147926	7	7	1111111
sub-025	100	Slow	67	4189036	4189036	7	7	1111111
sub-025	100	Slow	68	2158470	2158470	7	7	1111111
sub-025	100	Slow	69	7528694	7698524	1	3	1001001
sub-025	100	Slow	70	6278941	6298547	2	4	1101010
sub-025	100	Slow	71	4812976	4812576	4	6	1111011
sub-025	100	Slow	72	8369250	8369250	7	7	1111111
sub-025	100	Slow	73	4613520	4613520	7	7	1111111
sub-025	100	Slow	74	8675420	8675420	7	7	1111111
sub-025	100	Slow	75	4603597	4503697	1	5	1011011
sub-025	100	Slow	76	7843109	7843109	7	7	1111111
sub-025	100	Slow	77	1029837	1029837	7	7	1111111
sub-025	100	Slow	78	3729468	3729468	7	7	1111111
sub-025	100	Slow	79	2530761	2530761	7	7	1111111
sub-025	100	Slow	80	9574206	9574206	7	7	1111111
sub-025	100	Slow	81	2063749	2063749	7	7	1111111
sub-025	100	Slow	82	5639481	5639481	7	7	1111111
sub-025	100	Slow	83	9485723	9485723	7	7	1111111
sub-025	100	Slow	84	2967541	2967541	7	7	1111111
sub-025	100	Slow	85	2940573	2940573	7	7	1111111
sub-025	100	Slow	86	8506429	8506429	7	7	1111111
sub-025	100	Slow	87	7293461	7293461	7	7	1111111
sub-025	100	Slow	88	4261539	4231569	2	5	1101101
sub-025	100	Slow	89	8734965	8734965	7	7	1111111
sub-025	100	Slow	90	3498051	3498051	7	7	1111111
sub-025	100	Slow	91	3840157	3840157	7	7	1111111
sub-025	100	Slow	92	9510867	9510867	7	7	1111111
sub-025	100	Slow	93	7028196	7028196	7	7	1111111
sub-025	100	Slow	94	3504621	3504621	7	7	1111111
sub-025	100	Slow	95	1934856	1934856	7	7	1111111
sub-025	100	Slow	96	1735826	1935726	1	5	1011011
sub-025	100	Slow	97	6793210	6793210	7	7	1111111
sub-025	100	Slow	98	3814702	3814702	7	7	1111111
sub-025	100	Slow	99	6523478	6523478	7	7	1111111
sub-025	100	Slow	100	8549760	8549760	7	7	1111111
sub-025	60	Fast+delay	101	3049168	3048169	3	5	1110110
sub-025	60	Fast+delay	102	146285	146285	7	7	1111111
sub-025	60	Fast+delay	103	9280461	9280461	7	7	1111111
sub-025	60	Fast+delay	104	6582471	6582471	7	7	1111111
sub-025	60	Fast+delay	105	1549873	7548263	0	3	110001
sub-025	60	Fast+delay	106	821547	821547	7	7	1111111
sub-025	60	Fast+delay	107	4862570	4862570	7	7	1111111
sub-025	60	Fast+delay	108	4182395	4182395	7	7	1111111
sub-025	60	Fast+delay	109	8723694	8723546	4	4	1111000
sub-025	60	Fast+delay	110	7049153	7049153	7	7	1111111
sub-025	60	Fast+delay	111	2806794	2807694	3	5	1110011
sub-025	60	Fast+delay	112	9481526	9481526	7	7	1111111
sub-025	60	Fast+delay	113	7685013	7685013	7	7	1111111
sub-025	60	Fast+delay	114	5269387	5279386	2	5	1101110
sub-025	60	Fast+delay	115	9714360	9714360	7	7	1111111
sub-025	60	Fast+delay	116	531986	531986	7	7	1111111
sub-025	60	Fast+delay	117	1493650	1493652	6	6	1111110
sub-025	60	Fast+delay	118	5648271	5648271	7	7	1111111
sub-025	60	Fast+delay	119	7291356	7291356	7	7	1111111
sub-025	60	Fast+delay	120	2946017	2946017	7	7	1111111
sub-025	60	Fast+delay	121	581972	541972	2	6	1101111
sub-025	60	Fast+delay	122	2476190	2476190	7	7	1111111
sub-025	60	Fast+delay	123	4687901	4687901	7	7	1111111
sub-025	60	Fast+delay	124	3082659	3082659	7	7	1111111
sub-025	60	Fast+delay	125	4703821	4703821	7	7	1111111
sub-025	60	Fast+delay	126	9527084	9527084	7	7	1111111
sub-025	60	Fast+delay	127	1368952	1368952	7	7	1111111
sub-025	60	Fast+delay	128	1283069	1283069	7	7	1111111
sub-025	60	Fast+delay	129	6928451	7928451	0	6	111111
sub-025	60	Fast+delay	130	5762318	5762318	7	7	1111111
sub-025	60	Fast+delay	131	865179	865179	7	7	1111111
sub-025	60	Fast+delay	132	9678124	8679124	0	5	110111
sub-025	60	Fast+delay	133	2651089	2651089	7	7	1111111
sub-025	60	Fast+delay	134	8253197	8254397	3	5	1110011
sub-025	60	Fast+delay	135	9086417	9026417	2	6	1101111
sub-025	60	Fast+delay	136	6725190	6725190	7	7	1111111
sub-025	60	Fast+delay	137	5860324	5860324	7	7	1111111
sub-025	60	Fast+delay	138	7618059	7618059	7	7	1111111
sub-025	60	Fast+delay	139	9560124	9560124	7	7	1111111
sub-025	60	Fast+delay	140	369254	369254	7	7	1111111
sub-025	60	Fast+delay	141	2396104	2396104	7	7	1111111
sub-025	60	Fast+delay	142	7106325	7106325	7	7	1111111
sub-025	60	Fast+delay	143	9352710	9352710	7	7	1111111
sub-025	60	Fast+delay	144	1820369	1820369	7	7	1111111
sub-025	60	Fast+delay	145	2948571	2948571	7	7	1111111
sub-025	60	Fast+delay	146	5821930	5821930	7	7	1111111
sub-025	60	Fast+delay	147	6709152	6709152	7	7	1111111
sub-025	60	Fast+delay	148	1376259	1376259	7	7	1111111
sub-025	60	Fast+delay	149	5148930	7148930	0	6	111111
sub-025	60	Fast+delay	150	8610537	8610537	7	7	1111111
sub-025	40	Fast	151	7094823	7289230	1	1	1000000
sub-025	40	Fast	152	7296315	7296315	7	7	1111111
sub-025	40	Fast	153	2867341	2867341	7	7	1111111
sub-025	40	Fast	154	5439826	5439286	4	5	1111001
sub-025	40	Fast	155	3948572	3948125	4	4	1111000
sub-025	40	Fast	156	3491756	3491756	7	7	1111111
sub-025	40	Fast	157	4857326	4875369	2	3	1100100
sub-025	40	Fast	158	1963547	1975364	2	2	1100000
sub-025	40	Fast	159	2758631	2745931	2	4	1100011
sub-025	40	Fast	160	6584309	6784309	1	6	1011111
sub-025	40	Fast	161	618425	618425	7	7	1111111
sub-025	40	Fast	162	3587692	3587692	7	7	1111111
sub-025	40	Fast	163	2840365	2893065	2	4	1100011
sub-025	40	Fast	164	8357462	4879362	0	2	11
sub-025	40	Fast	165	5427930	7503940	0	2	101
sub-025	40	Fast	166	567214	567214	7	7	1111111
sub-025	40	Fast	167	8549603	8549063	4	5	1111001
sub-025	40	Fast	168	3924756	3975642	2	2	1100000
sub-025	40	Fast	169	5197283	7159283	0	4	100111
sub-025	40	Fast	170	4196078	4196083	5	5	1111100
sub-025	40	Fast	171	8362095	8362095	7	7	1111111
sub-025	40	Fast	172	5137469	5137469	7	7	1111111
sub-025	40	Fast	173	4639105	4639105	7	7	1111111
sub-025	40	Fast	174	9372486	9365471	2	3	1100100
sub-025	40	Fast	175	5128467	5128467	7	7	1111111
sub-025	40	Fast	176	7629154	7629154	7	7	1111111
sub-025	40	Fast	177	582147	582147	7	7	1111111
sub-025	40	Fast	178	9287314	9287314	7	7	1111111
sub-025	40	Fast	179	8591307	9531864	0	2	101000
sub-025	40	Fast	180	6759381	5697281	0	2	11
sub-025	40	Fast	181	6951478	6941028	2	4	1101001
sub-025	40	Fast	182	1602493	1684093	2	4	1100011
sub-025	40	Fast	183	3290457	2390457	0	5	11111
sub-025	40	Fast	184	154897	154897	7	7	1111111
sub-025	40	Fast	185	9154736	9154736	7	7	1111111
sub-025	40	Fast	186	3270569	3270596	5	5	1111100
sub-025	40	Fast	187	512437	512437	7	7	1111111
sub-025	40	Fast	188	3419278	3419278	7	7	1111111
sub-025	40	Fast	189	9174365	9174365	7	7	1111111
sub-025	40	Fast	190	5894210	5894210	7	7	1111111
sub-025	40	Fast	191	3804269	3804269	7	7	1111111
sub-025	40	Fast	192	6251847	6452837	1	4	1010101
sub-025	40	Fast	193	8049516	8049516	7	7	1111111
sub-025	40	Fast	194	279158	279158	7	7	1111111
sub-025	40	Fast	195	4729685	4729685	7	7	1111111
sub-025	40	Fast	196	9371845	9371845	7	7	1111111
sub-025	40	Fast	197	7128654	7128654	7	7	1111111
sub-025	40	Fast	198	1837026	1837026	7	7	1111111
sub-025	40	Fast	199	3067419	3067419	7	7	1111111
sub-025	40	Fast	200	7402169	7402169	7	7	1111111
