participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-031	28	Simultaneous	92	5890637	5890367	4	5	1111001
sub-031	28	Simultaneous	93	8537206	8527306	2	5	1101011
sub-031	28	Simultaneous	94	3417896	3417896	7	7	1111111
sub-031	28	Simultaneous	95	493125	493125	7	7	1111111
sub-031	28	Simultaneous	96	9413856	9413825	5	5	1111100
sub-031	28	Simultaneous	97	1328754	1328465	4	4	1111000
sub-031	28	Simultaneous	98	1286475	1386425	1	5	1011101
sub-031	28	Simultaneous	99	2405691	2405691	7	7	1111111
sub-031	28	Simultaneous	100	9546738	9573612	2	2	1100000
sub-031	100	Slow	101	5279403	5273469	3	4	1110100
sub-031	100	Slow	102	7843506	7259306	1	3	1000011
sub-031	100	Slow	103	1235807	1285306	2	4	1101010
sub-031	100	Slow	104	2857619	2876345	2	2	1100000
sub-031	100	Slow	105	5736914	5376482	1	2	1001000
sub-031	100	Slow	106	3245978	3245986	5	5	1111100
sub-031	100	Slow	107	3097148	3096148	3	6	1110111
sub-031	100	Slow	108	7351089	5476083	0	2	110
sub-031	100	Slow	109	3516804	3516084	4	5	1111001
sub-031	100	Slow	110	6385490	3816945	0	0	0
sub-031	100	Slow	111	4362087	6342087	0	5	101111
sub-031	100	Slow	112	9615483	6315097	0	2	11000
sub-031	100	Slow	113	2583049	2583046	6	6	1111110
sub-031	100	Slow	114	8234506	2374608	0	2	1010
sub-031	100	Slow	115	6018794	6018742	5	5	1111100
sub-031	100	Slow	116	2305819	2305817	6	6	1111110
sub-031	100	Slow	117	3149028	3140928	3	5	1110011
sub-031	100	Slow	118	5308769	5307369	3	5	1110011
sub-031	100	Slow	119	7965210	7365201	1	4	1011100
sub-031	100	Slow	120	1539026	1539062	5	5	1111100
sub-031	100	Slow	121	5283160	3527160	0	3	111
sub-031	100	Slow	122	8654190	8524190	1	5	1001111
sub-031	100	Slow	123	2389154	2389165	5	5	1111100
sub-031	100	Slow	124	3409687	3408615	3	4	1110100
sub-031	100	Slow	125	8639125	8639152	5	5	1111100
sub-031	100	Slow	126	6470325	6470325	7	7	1111111
sub-031	100	Slow	127	6824795	6874325	2	4	1101001
sub-031	100	Slow	128	2673804	2673485	4	4	1111000
sub-031	100	Slow	129	8406219	8401625	3	3	1110000
sub-031	100	Slow	130	237418	732418	1	5	1010111
sub-031	100	Slow	131	6792814	6473182	1	1	1000000
sub-031	100	Slow	132	1980462	1980362	4	6	1111011
sub-031	100	Slow	133	6418935	6485327	2	2	1100000
sub-031	100	Slow	134	1783052	1783052	7	7	1111111
sub-031	100	Slow	135	3896145	3896145	7	7	1111111
sub-031	100	Slow	136	3089521	3089521	7	7	1111111
sub-031	100	Slow	137	273145	375216	1	2	1010000
sub-031	100	Slow	138	425763	245763	1	5	1001111
sub-031	100	Slow	139	749365	479356	1	3	1001100
sub-031	100	Slow	140	4980263	4980325	4	4	1111000
sub-031	100	Slow	141	9465730	9465730	7	7	1111111
sub-031	100	Slow	142	785914	785914	7	7	1111111
sub-031	100	Slow	143	5732896	5738912	3	3	1110000
sub-031	100	Slow	144	4285109	2485190	0	3	11100
sub-031	100	Slow	145	5279860	5279860	7	7	1111111
sub-031	100	Slow	146	2680743	2687430	3	3	1110000
sub-031	100	Slow	147	3874062	3874062	7	7	1111111
sub-031	100	Slow	148	1276093	1273690	3	4	1110010
sub-031	100	Slow	149	3081675	3081675	7	7	1111111
sub-031	100	Slow	150	3594160	3594260	4	6	1111011
sub-031	40	Fast	151	4039587	4039876	4	4	1111000
sub-031	40	Fast	152	6057213	6042371	2	2	1100000
sub-031	40	Fast	153	8143697	8143576	4	4	1111000
sub-031	40	Fast	154	8905376	8905342	5	5	1111100
sub-031	40	Fast	155	2793658	2987653	1	3	1000110
sub-031	40	Fast	156	5478362	1587632	0	1	1
sub-031	40	Fast	157	5967143	5978632	2	2	1100000
sub-031	40	Fast	158	9743610	9473652	1	3	1001100
sub-031	40	Fast	159	679483	476952	1	2	1010000
sub-031	40	Fast	160	3704685	3704852	4	4	1111000
sub-031	40	Fast	161	1507692	1504762	3	4	1110001
sub-031	40	Fast	162	8604351	8604315	5	5	1111100
sub-031	40	Fast	163	4913758	4913865	4	4	1111000
sub-031	40	Fast	164	7894561	7894561	7	7	1111111
sub-031	40	Fast	165	269851	268453	3	4	1110010
sub-031	40	Fast	166	9643178	9654872	2	3	1100010
sub-031	40	Fast	167	4796215	4795862	3	3	1110000
sub-031	40	Fast	168	4052639	4052931	4	5	1111010
sub-031	40	Fast	169	1803496	1806435	3	4	1110100
sub-031	40	Fast	170	7604893	7608452	3	3	1110000
sub-031	40	Fast	171	8412093	7412085	0	4	111100
sub-031	40	Fast	172	648921	648253	4	4	1111000
sub-031	40	Fast	173	3170428	3170285	4	4	1111000
sub-031	40	Fast	174	6819504	6819504	7	7	1111111
sub-031	40	Fast	175	9206713	9207418	3	4	1110010
sub-031	40	Fast	176	2364058	2364058	7	7	1111111
sub-031	40	Fast	177	9207486	3902684	0	2	10010
sub-031	40	Fast	178	3102749	3106452	3	3	1110000
sub-031	40	Fast	179	9572436	5342716	0	2	1001
sub-031	40	Fast	180	4712359	4762153	2	4	1101010
sub-031	40	Fast	181	187352	183524	3	3	1110000
sub-031	40	Fast	182	1863754	1872354	2	4	1100011
sub-031	40	Fast	183	7826305	7846305	2	6	1101111
sub-031	40	Fast	184	2501463	2501436	5	5	1111100
sub-031	40	Fast	185	1647805	1435807	1	3	1000110
sub-031	40	Fast	186	3908576	3905874	3	4	1110010
sub-031	40	Fast	187	5032187	5036189	3	5	1110110
sub-031	40	Fast	188	6254830	6254809	5	5	1111100
sub-031	40	Fast	189	156948	154862	3	3	1110000
sub-031	40	Fast	190	186245	186459	4	4	1111000
sub-031	40	Fast	191	9456801	9456821	5	6	1111101
sub-031	40	Fast	192	3014275	3012468	3	3	1110000
sub-031	40	Fast	193	1025473	1025473	7	7	1111111
sub-031	40	Fast	194	4926578	4956278	2	5	1101011
sub-031	40	Fast	195	9806243	9805243	3	6	1110111
sub-031	40	Fast	196	4825690	4527960	1	3	1010001
sub-031	40	Fast	197	948521	245697	1	2	1010000
sub-031	40	Fast	198	7839510	9456270	0	1	1
sub-031	40	Fast	199	7523468	7264953	1	1	1000000
sub-031	40	Fast	200	2854601	2874530	2	3	1101000
